Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202206,4821100001,"Paper and paperboard; labels of all kinds, printed, self-adhesive",,Solomon Islands,"6,684",,0,,"6,684",,Final,,,
202206,4821100001,"Paper and paperboard; labels of all kinds, printed, self-adhesive",,Thailand,192,,0,,192,,Final,,,
202206,4821100001,"Paper and paperboard; labels of all kinds, printed, self-adhesive",,United States of America,"9,112",,2,,"9,114",,Final,,,
202206,4821100001,"Paper and paperboard; labels of all kinds, printed, self-adhesive",,Vanuatu,"10,174",,0,,"10,174",,Final,,,
202206,4821100001,"Paper and paperboard; labels of all kinds, printed, self-adhesive",,Samoa,"7,024",,0,,"7,024",,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,Australia,"254,627",,"4,140",,"258,767",,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,Cook Islands,0,,312,,312,,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,Germany,0,,10,,10,,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,Fiji,407,,0,,407,,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,Indonesia,"7,540",,0,,"7,540",,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,India,"8,250",,0,,"8,250",,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,Mexico,"1,785",,0,,"1,785",,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,Malaysia,"87,521",,0,,"87,521",,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,New Caledonia,0,,"1,350",,"1,350",,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,French Polynesia,0,,"2,438",,"2,438",,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,Romania,214,,0,,214,,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,United States of America,"3,878",,0,,"3,878",,Final,,,
202206,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,Samoa,"8,487",,0,,"8,487",,Final,,,
202206,4821900001,"Paper and paperboard; labels of all kinds, unprinted, self-adhesive",,Cook Islands,"4,866",,0,,"4,866",,Final,,,
202206,4821900001,"Paper and paperboard; labels of all kinds, unprinted, self-adhesive",,France,0,,823,,823,,Final,,,
202206,4821900001,"Paper and paperboard; labels of all kinds, unprinted, self-adhesive",,Niue,0,,75,,75,,Final,,,
202206,4821900001,"Paper and paperboard; labels of all kinds, unprinted, self-adhesive",,French Polynesia,"3,110",,0,,"3,110",,Final,,,
202206,4821900001,"Paper and paperboard; labels of all kinds, unprinted, self-adhesive",,Thailand,"24,050",,0,,"24,050",,Final,,,
202206,4821900001,"Paper and paperboard; labels of all kinds, unprinted, self-adhesive",,Tonga,"5,997",,0,,"5,997",,Final,,,
202206,4821900001,"Paper and paperboard; labels of all kinds, unprinted, self-adhesive",,United States of America,9,,0,,9,,Final,,,
202206,4821900001,"Paper and paperboard; labels of all kinds, unprinted, self-adhesive",,Vanuatu,947,,0,,947,,Final,,,
202206,4821900009,"Paper and paperboard; labels of all kinds, unprinted, not self-adhesive",,Australia,"12,471",,81,,"12,552",,Final,,,
202206,4821900009,"Paper and paperboard; labels of all kinds, unprinted, not self-adhesive",,"China, People's Republic of","43,441",,0,,"43,441",,Final,,,
202206,4821900009,"Paper and paperboard; labels of all kinds, unprinted, not self-adhesive",,Netherlands,262,,0,,262,,Final,,,
202206,4821900009,"Paper and paperboard; labels of all kinds, unprinted, not self-adhesive",,Singapore,40,,0,,40,,Final,,,
202206,4821900009,"Paper and paperboard; labels of all kinds, unprinted, not self-adhesive",,Samoa,"8,385",,"3,602",,"11,987",,Final,,,
202206,4822900000,"Paper pulp, paper or paperboard; bobbins, spools, cops and similar supports, other than of a kind used for winding textile yarn (whether or not perforated or hardened)",,Canada,"1,387",,0,,"1,387",,Final,,,
202206,4823200000,Paper and paperboard; filter paper and paperboard,KGM,Fiji,0,0,"1,940",140,"1,940",140,Final,,,
202206,4823200000,Paper and paperboard; filter paper and paperboard,KGM,United Kingdom,29,2,0,0,29,2,Final,,,
202206,4823400000,"Paper and paperboard; rolls, sheets and dials, printed for self-recording apparatus",,Fiji,"2,141",,0,,"2,141",,Final,,,
202206,4823690010,"Paper and paperboard; dishes and plates, (not of bamboo)",CEN,Cook Islands,75,0,0,0,75,0,Final,,,
202206,4823690010,"Paper and paperboard; dishes and plates, (not of bamboo)",CEN,Kiribati,167,36,0,0,167,36,Final,,,
202206,4823690010,"Paper and paperboard; dishes and plates, (not of bamboo)",CEN,New Caledonia,0,0,457,25,457,25,Final,,,
202206,4823690010,"Paper and paperboard; dishes and plates, (not of bamboo)",CEN,Wallis and Futuna,"1,245",30,0,0,"1,245",30,Final,,,
202206,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,Australia,102,8,578,178,680,186,Final,,,
202206,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,Canada,0,0,252,36,252,36,Final,,,
202206,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,Cook Islands,0,0,"3,804",476,"3,804",476,Final,,,
202206,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,Fiji,"4,215",300,100,20,"4,315",320,Final,,,
202206,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,Japan,0,0,126,18,126,18,Final,,,
202206,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,Kiribati,73,10,0,0,73,10,Final,,,
202206,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,New Caledonia,"2,585",480,508,50,"3,093",530,Final,,,
202206,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,French Polynesia,0,0,"5,314",698,"5,314",698,Final,,,
202206,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,Singapore,203,0,"1,512",216,"1,715",216,Final,,,
202206,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,United States of America,0,0,504,72,504,72,Final,,,
202206,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,Vanuatu,238,7,0,0,238,7,Final,,,
202206,4823690029,"Paper and paperboard; trays and the like, (excluding cups, dishes and plates), (not of bamboo)",CEN,Japan,818,30,0,0,818,30,Final,,,
202206,4823690029,"Paper and paperboard; trays and the like, (excluding cups, dishes and plates), (not of bamboo)",CEN,New Caledonia,0,0,"17,622","1,295","17,622","1,295",Final,,,
202206,4823690029,"Paper and paperboard; trays and the like, (excluding cups, dishes and plates), (not of bamboo)",CEN,French Polynesia,0,0,"2,857",150,"2,857",150,Final,,,
202206,4823690029,"Paper and paperboard; trays and the like, (excluding cups, dishes and plates), (not of bamboo)",CEN,Papua New Guinea,456,10,0,0,456,10,Final,,,
202206,4823690029,"Paper and paperboard; trays and the like, (excluding cups, dishes and plates), (not of bamboo)",CEN,Vanuatu,262,20,0,0,262,20,Final,,,
202206,4823700001,Paper pulp; moulded or pressed trays and containers for fruit and vegetables,NMB,Australia,"207,753","1,042,560",0,0,"207,753","1,042,560",Final,,,
202206,4823700009,Paper pulp; moulded or pressed trays and containers for eggs,NMB,Cook Islands,943,10,0,0,943,10,Final,,,
202206,4823700009,Paper pulp; moulded or pressed trays and containers for eggs,NMB,Fiji,"13,948","53,760",0,0,"13,948","53,760",Final,,,
202206,4823700009,Paper pulp; moulded or pressed trays and containers for eggs,NMB,French Polynesia,"26,180","123,320",0,0,"26,180","123,320",Final,,,
202206,4823700009,Paper pulp; moulded or pressed trays and containers for eggs,NMB,Tonga,672,20,0,0,672,20,Final,,,
202206,4823700019,Paper pulp; moulded or pressed articles n.e.c. in item no 4823.70,,Australia,3,,"11,041",,"11,044",,Final,,,
202206,4823700019,Paper pulp; moulded or pressed articles n.e.c. in item no 4823.70,,Japan,"9,540",,0,,"9,540",,Final,,,
202206,4823700019,Paper pulp; moulded or pressed articles n.e.c. in item no 4823.70,,Malaysia,0,,"16,670",,"16,670",,Final,,,
202206,4823700019,Paper pulp; moulded or pressed articles n.e.c. in item no 4823.70,,New Caledonia,"11,839",,0,,"11,839",,Final,,,
202206,4823901100,"Paper and paperboard; n.e.c. in heading no. 4823, patterns for apparel",,United Kingdom,"2,718",,0,,"2,718",,Final,,,
202206,4823901100,"Paper and paperboard; n.e.c. in heading no. 4823, patterns for apparel",,United States of America,"1,322",,0,,"1,322",,Final,,,
202206,4823901911,"Paper and paperboard; n.e.c. in heading no. 4823, cards, (not punched), for punch card machines, whether or not in strips",,Cook Islands,"1,060",,0,,"1,060",,Final,,,
202206,4823901917,"Paper and paperboard; n.e.c. in heading no. 4823, self-adhesive paper, in strips or rolls",,Australia,5,,0,,5,,Final,,,
202206,4823901917,"Paper and paperboard; n.e.c. in heading no. 4823, self-adhesive paper, in strips or rolls",,Cook Islands,0,,218,,218,,Final,,,
202206,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,Australia,949,,"17,369",,"18,318",,Final,,,
202206,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,Cook Islands,0,,"7,517",,"7,517",,Final,,,
202206,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,Fiji,"5,434",,"2,398",,"7,832",,Final,,,
202206,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,Hong Kong (Special Administrative Region),"1,136",,0,,"1,136",,Final,,,
202206,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,Japan,"3,250",,0,,"3,250",,Final,,,
202206,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,New Caledonia,"4,557",,0,,"4,557",,Final,,,
202206,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,Niue,0,,44,,44,,Final,,,
202206,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,Papua New Guinea,0,,166,,166,,Final,,,
202206,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,Sweden,11,,0,,11,,Final,,,
202206,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,Samoa,"18,236",,"9,730",,"27,966",,Final,,,
202206,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,"Samoa, American",617,,0,,617,,Final,,,
202206,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,Australia,"11,531",,0,,"11,531",,Final,,,
202206,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,Cook Islands,308,,0,,308,,Final,,,
202206,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,Germany,263,,0,,263,,Final,,,
202206,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,Fiji,"2,620",,0,,"2,620",,Final,,,
202206,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,United Kingdom,378,,0,,378,,Final,,,
202206,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,Thailand,25,,0,,25,,Final,,,
202206,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,Tonga,"1,850",,0,,"1,850",,Final,,,
202206,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,United States of America,200,,0,,200,,Final,,,
202206,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,Vanuatu,"1,387",,0,,"1,387",,Final,,,
202206,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,Samoa,"2,004",,0,,"2,004",,Final,,,
202206,4901100019,"Printed matter; in single sheets, whether or not folded, (other than typescripts, brochures and pamphlets)",,Australia,213,,"5,689",,"5,902",,Final,,,
202206,4901100019,"Printed matter; in single sheets, whether or not folded, (other than typescripts, brochures and pamphlets)",,Canada,63,,0,,63,,Final,,,
202206,4901100019,"Printed matter; in single sheets, whether or not folded, (other than typescripts, brochures and pamphlets)",,Chile,188,,0,,188,,Final,,,
202206,4901100019,"Printed matter; in single sheets, whether or not folded, (other than typescripts, brochures and pamphlets)",,Germany,121,,0,,121,,Final,,,
202206,4901100019,"Printed matter; in single sheets, whether or not folded, (other than typescripts, brochures and pamphlets)",,United States of America,"1,290",,0,,"1,290",,Final,,,
202206,4901100019,"Printed matter; in single sheets, whether or not folded, (other than typescripts, brochures and pamphlets)",,Samoa,0,,563,,563,,Final,,,
202206,4901910000,"Printed matter; dictionaries, encyclopaedias and serial instalments thereof",,Cook Islands,0,,210,,210,,Final,,,
202206,4901990100,Printed matter; directories of New Zealand or of any part thereof,,Australia,"1,128",,0,,"1,128",,Final,,,
202206,4901990901,Printed matter; school textbooks,,Australia,0,,"8,479",,"8,479",,Final,,,
202206,4901990901,Printed matter; school textbooks,,Fiji,0,,"12,629",,"12,629",,Final,,,
202206,4901990901,Printed matter; school textbooks,,Vanuatu,0,,200,,200,,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,"Samoa, American",0,,"8,155",,"8,155",,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,Australia,"195,364",,"274,915",,"470,279",,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,Canada,"4,969",,0,,"4,969",,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,Cook Islands,0,,1,,1,,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,Czechia,125,,0,,125,,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,Germany,959,,0,,959,,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,Spain,3,,0,,3,,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,Fiji,30,,46,,76,,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,France,76,,0,,76,,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,United Kingdom,"28,699",,0,,"28,699",,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,Hong Kong (Special Administrative Region),"3,557",,0,,"3,557",,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,India,2,,0,,2,,Final,,,
202206,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,Japan,"1,321",,0,,"1,321",,Final,,,
