Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202212,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,0,0,"56,180",1,"56,180",1,Provisional,,,,
202212,3920491929,"Plastics; of polymers of vinyl chloride, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.49, other than printed",KGM,"35,080","1,392",788,45,"35,868","1,437",Provisional,,,,
202212,3920512910,"Plastics; of poly(methyl methacrylate), plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.51",KGM,0,0,"7,331",405,"7,331",405,Provisional,,,,
202212,3920592910,"Plastics; of acrylic polymers (excluding poly(methyl methacrylate)), plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.59",KGM,"10,923",18,0,0,"10,923",18,Provisional,,,,
202212,3920610910,"Plastics; of polycarbonates, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.61",KGM,"27,856",214,0,0,"27,856",214,Provisional,,,,
202212,3920620110,"Plastics; of poly(ethylene terephthalate), plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.5mm and of width not exceeding 20cm",MTK,139,2,0,0,139,2,Provisional,,,,
202212,3920621910,"Plastics; of poly(ethylene terephthalate), plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.62",KGM,"16,629",54,0,0,"16,629",54,Provisional,,,,
202212,3920690110,"Plastics; of polyesters n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.5mm, of width not exceeding 20cm",MTK,0,0,112,2,112,2,Provisional,,,,
202212,3920690910,"Plastics; of polyesters n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm",KGM,"36,102","46,940",0,0,"36,102","46,940",Provisional,,,,
202212,3920692910,"Plastics; of polyesters n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.69",KGM,"4,112",163,635,8,"4,747",171,Provisional,,,,
202212,3920940019,"Plastics; of phenolic resins, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness exceeding 0.5mm or of width exceeding 20cm",KGM,"2,873",2,0,0,"2,873",2,Provisional,,,,
202212,3920990110,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.5mm and of width not exceeding 20cm",MTK,"71,557","35,626",103,1,"71,660","35,626",Provisional,,,,
202212,3920991910,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm",KGM,"65,104","10,805","8,268","1,150","73,372","11,955",Provisional,,,,
202212,3920993910,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.99",KGM,"92,072","22,384","53,070","6,609","145,142","28,993",Provisional,,,,
202212,3921110110,"Plastics; cellular, of polymers of styrene, plates, sheets, film, foil and strip, in blocks of regular geometric shape",KGM,"1,210",4,0,0,"1,210",4,Provisional,,,,
202212,3921110910,"Plastics; cellular, of polymers of styrene, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,"115,696","37,112",0,0,"115,696","37,112",Provisional,,,,
202212,3921120010,"Plastics; cellular, of polymers of vinyl chloride, plates, sheets, film, foil and strip",KGM,"39,156","1,847",0,0,"39,156","1,847",Provisional,,,,
202212,3921130910,"Plastics; cellular, of polyurethanes, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,53,7,0,0,53,7,Provisional,,,,
202212,3921190110,"Plastics; cellular, plates, sheets, film, foil and strip, n.e.c. in item no. 3921.1, in blocks of regular geometric shape",KGM,"57,883",102,0,0,"57,883",102,Provisional,,,,
202212,3921190910,"Plastics; cellular, of polymers of ethylene, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,"16,972",280,"8,352",140,"25,324",420,Provisional,,,,
202212,3921190929,"Plastics; cellular, plates, sheets, film, foil and strip, n.e.c. in item no. 3921.1, other than in blocks of regular geometric shape",KGM,"38,894","3,898","121,184","30,228","160,078","34,126",Provisional,,,,
202212,3921900109,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.25mm thick, exceeding 20cm wide, excluding those of item no. 3921.90.01.01",KGM,"788,666","80,209",0,0,"788,666","80,209",Provisional,,,,
202212,3921901100,"Plastics; non-cellular, laminated fibre reinforced sheets",KGM,"17,789","1,309",5,0,"17,794","1,309",Provisional,,,,
202212,3921901909,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.5mm thick and not exceeding 20cm wide, of plastics other than chemical derivatives of cellulose",MTK,697,35,0,0,697,35,Provisional,,,,
202212,3921901919,"Plastics; non-cellular, reinforced or supported with textile fabrics, of plastics other than chemical derivatives of cellulose",KGM,"13,889","1,075","5,972",140,"19,861","1,215",Provisional,,,,
202212,3921901929,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 1mm thick, exceeding 20cm wide, of plastics other than chemical derivatives of cellulose",MTK,0,0,"1,987","5,763","1,987","5,763",Provisional,,,,
202212,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,"224,351","155,356","394,388","34,809","618,739","190,165",Provisional,,,,
202212,3922100011,Plastics; baths (including shower-baths),NMB,"4,711",10,0,0,"4,711",10,Provisional,,,,
202212,3922100014,Plastics; wash-basins,NMB,546,10,0,0,546,10,Provisional,,,,
202212,3922200000,Plastics; lavatory seats and covers,NMB,"3,522",225,195,4,"3,717",229,Provisional,,,,
202212,3922900908,"Plastics: bidets, lavatory pans, flushing cisterns, and similar articles n.e.c. in heading no. 3922, (other than shower cabinets and shower bases)",NMB,"88,976","19,083","40,098","32,057","129,074","51,140",Provisional,,,,
202212,3923100101,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity not exceeding 250ml, nestable",CEN,"97,826","10,921",0,0,"97,826","10,921",Provisional,,,,
202212,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,"956,902","18,438","16,566",717,"973,468","19,155",Provisional,,,,
202212,3923100710,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity not exceeding 250ml, non-nestable, n.e.c in item no. 3923.10",CEN,"23,414",49,0,0,"23,414",49,Provisional,,,,
202212,3923100719,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, non-nestable, n.e.c. in item no. 3923.10",CEN,"146,405",455,"3,975",3,"150,380",458,Provisional,,,,
202212,3923101100,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 5 litres, nestable",CEN,"34,735",53,"3,707",285,"38,442",338,Provisional,,,,
202212,3923102500,"Plastics; boxes, cases, crates and similar articles, specially shaped or fitted for the conveyance or packing of semiconductor wafers, masks, or reticles, of a capacity exceeding 5 litres, non-nestable",CEN,0,0,70,0,70,0,Provisional,,,,
202212,3923102900,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 5 litres, non-nestable, n.e.c. in item no. 3923.10",CEN,"305,822","1,777","361,714",18,"667,536","1,795",Provisional,,,,
202212,3923210100,"Ethylene polymers; bags made of plastic sheeting, whether or not printed, with handles, for the conveyance or packing of goods, not designed for prolonged use",,"48,341",,"1,021",,"49,362",,Provisional,,,,
202212,3923211500,"Ethylene polymers; sacks and bags (including cones), for the conveyance or packing of goods, (other than bags not designed for prolonged use), printed",KGM,"705,441","82,285","6,337",778,"711,778","83,063",Provisional,,,,
202212,3923212800,"Ethylene polymers; sacks and bags (including cones), for the conveyance or packing of goods, (other than bags not designed for prolonged use), not printed",KGM,"371,604","74,001","4,792","1,927","376,396","75,928",Provisional,,,,
202212,3923290100,"Plastics; bags made of plastic sheeting (of other than ethylene polymers), whether or not printed, with handles, not designed for prolonged use",,"1,858",,647,,"2,505",,Provisional,,,,
202212,3923291500,"Plastics; sacks and bags (including cones), for the conveyance or packing of goods, (other than of ethylene polymers), (other than bags not designed for prolonged use), printed",KGM,"357,713","13,796","171,896","27,411","529,609","41,207",Provisional,,,,
202212,3923292800,"Plastics; sacks and bags (including cones), for the conveyance or packing of goods, (other than of ethylene polymers), (other than bags not designed for prolonged use), other than printed",KGM,"876,783","122,965","7,746",662,"884,529","123,626",Provisional,,,,
202212,3923300001,"Plastics; carboys, bottles, flasks and similar articles, for the conveyance or packing of goods, of a capacity not exceeding 250ml",CEN,"242,719","8,048","1,606",7,"244,325","8,055",Provisional,,,,
202212,3923300009,"Plastics; carboys, bottles, flasks and similar articles, for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres",CEN,"1,585,176","56,544","15,203",232,"1,600,379","56,777",Provisional,,,,
202212,3923300019,"Plastics; carboys, bottles, flasks and similar articles, for the conveyance or packing of goods, of a capacity exceeding 5 litres",CEN,"87,749",95,664,0,"88,413",95,Provisional,,,,
202212,3923400029,"Plastics; spools, cops, bobbins and similar supports, n.e.c. in heading no. 3923, for the conveyance or packing of goods",KGM,669,89,363,17,"1,032",106,Provisional,,,,
202212,3923500000,"Plastics; stoppers, lids, caps and other closures, for the conveyance or packing of goods",CEN,"1,015,517","115,978","14,243",485,"1,029,760","116,464",Provisional,,,,
202212,3923900100,"Plastics; collapsible tubes, for the conveyance or packing of goods",CEN,126,5,0,0,126,5,Provisional,,,,
202212,3923900500,"Plastics; chilly bins, for the conveyance or packing of goods",NMB,"53,285",36,"49,608",253,"102,893",289,Provisional,,,,
202212,3923901201,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, nestable, of a capacity 250 ml and under",CEN,"347,640","60,632",0,0,"347,640","60,632",Provisional,,,,
202212,3923901209,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, nestable, of a capacity exceeding 250 ml but not exceeding 5 litres",CEN,"598,777","55,515",407,0,"599,184","55,515",Provisional,,,,
202212,3923901801,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, non-nestable, of a capacity 250 ml and under",CEN,"480,170","8,965",579,101,"480,749","9,066",Provisional,,,,
202212,3923901809,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, non-nestable, of a capacity exceeding 250 ml but not exceeding 5 litres",CEN,"270,464","47,202","26,596","2,365","297,060","49,567",Provisional,,,,
202212,3923902200,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, nestable, of a capacity exceeding 5 litres",CEN,"78,455",128,784,0,"79,239",128,Provisional,,,,
202212,3923902800,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, non-nestable, of a capacity exceeding 5 litres",CEN,"128,966",423,"8,961",9,"137,927",433,Provisional,,,,
202212,3924100901,"Plastics; breakfast, dinner, tea and coffee sets, cups, mugs, saucers, plates and dishes",KGM,"122,278","7,700","152,294","10,764","274,572","18,463",Provisional,,,,
202212,3924100909,"Plastics; knives, forks, spoons and similar utensils",KGM,"123,563","4,607","9,151","2,198","132,714","6,805",Provisional,,,,
202212,3924100919,Plastics; tableware and kitchenware n.e.c. in heading no. 3924,KGM,"10,240,169","840,243","59,207","2,683","10,299,376","842,926",Provisional,,,,
202212,3924900100,Plastics; toilet articles,,"231,049",,"5,762",,"236,811",,Provisional,,,,
202212,3924900910,Plastics; poly(vinyl chloride) hot-water bottles,NMB,207,25,0,0,207,25,Provisional,,,,
202212,3924900919,"Plastics; household and hygienic articles, n.e.c. in item no. 3924.90",KGM,"833,950","160,163","171,338","54,537","1,005,288","214,700",Provisional,,,,
202212,3925100000,"Plastics; builders' ware, reservoirs, tanks, vats and similar containers of a capacity exceeding 300 litres",,"96,919",,"1,910",,"98,829",,Provisional,,,,
202212,3925200001,"Plastics; builders' ware, doors, n.e.c. or included",NMB,"144,738",117,"4,355",130,"149,093",247,Provisional,,,,
202212,3925200003,"Plastics; builders' ware, door frames and their thresholds, n.e.c. or included",NMB,0,0,"5,725",270,"5,725",270,Provisional,,,,
202212,3925300100,"Plastics; builders' ware, sunblinds (other than venetian blinds)",,113,,0,,113,,Provisional,,,,
202212,3925300901,"Plastics; builders' ware, venetian blinds",,"5,266",,0,,"5,266",,Provisional,,,,
202212,3925300909,"Plastics; builders' ware, shutters, blinds (other than venetian and sunblinds) and similar articles and parts thereof",,"129,031",,0,,"129,031",,Provisional,,,,
202212,3925900000,"Plastics; builders' ware, n.e.c. or included in heading no. 3925",KGM,"387,052","17,792","35,044","1,950","422,096","19,742",Provisional,,,,
202212,3926101000,Plastics; electronic stencils and erasers,,25,,566,,591,,Provisional,,,,
202212,3926109001,Plastics; ring binders (loose leaf type),KGM,0,0,825,156,825,156,Provisional,,,,
202212,3926109019,"Plastics; office or school supplies, other than electronic stencils, other than erasers or binders (loose leaf type)",KGM,"10,920","2,572","49,760","13,813","60,680","16,385",Provisional,,,,
