Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202208,8702100019,"Vehicles; public transport type (carries 10 or more persons, including driver), with only compression-ignition internal combustion piston engine (diesel or semi-diesel), used",NMB,"4,565,000",12,0,0,"4,565,000",12,Final,,,,
202208,8702900019,"Vehicles; public transport type (carries 10 or more persons, including driver), n.e.c. in heading 8702, used",NMB,0,0,"40,882",1,"40,882",1,Final,,,,
202208,8703211915,"Vehicles; with only spark-ignition internal combustion piston engine, cylinder capacity not over 1000cc, new motor cars, assembled",NMB,0,0,"27,200",8,"27,200",8,Final,,,,
202208,8703211917,"Vehicles; with only spark-ignition internal combustion piston engine, cylinder capacity not over 1000cc, used motor cars",NMB,0,0,"25,990",2,"25,990",2,Final,,,,
202208,8703221915,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1000 but not over 1500cc, new motor cars, assembled",NMB,0,0,"277,880",13,"277,880",13,Final,,,,
202208,8703221917,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1000 but not over 1500cc, used motor cars",NMB,0,0,"48,190",6,"48,190",6,Final,,,,
202208,8703231915,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc, new motor cars, assembled",NMB,0,0,"168,871",5,"168,871",5,Final,,,,
202208,8703231917,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc, used motor cars",NMB,0,0,"1,648,976",117,"1,648,976",117,Final,,,,
202208,8703231919,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc, n.e.c. in heading no 8702 or 8703",NMB,0,0,"143,180",44,"143,180",44,Final,,,,
202208,8703241917,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 3000cc, used motor cars",NMB,0,0,"2,659,758",21,"2,659,758",21,Final,,,,
202208,8703241919,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 3000cc, n.e.c. in heading no 8702 or 8703",NMB,0,0,"15,250",1,"15,250",1,Final,,,,
202208,8703321119,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 1500 but not over 2500cc, motorhomes specially equipped for habitation and transport of persons, used",NMB,0,0,"60,000",1,"60,000",1,Final,,,,
202208,8703321917,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 1500 but not over 2500cc, used motor cars",NMB,0,0,"83,285",5,"83,285",5,Final,,,,
202208,8703331110,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc, motorhomes specially equipped for habitation and transport of persons, new",NMB,"336,585",5,0,0,"336,585",5,Final,,,,
202208,8703331119,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc, motorhomes specially equipped for habitation and transport of persons, used",NMB,0,0,"140,204",1,"140,204",1,Final,,,,
202208,8703331915,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc, new motor cars, assembled",NMB,0,0,"218,000",2,"218,000",2,Final,,,,
202208,8703331917,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc, used motor cars",NMB,0,0,"450,424",12,"450,424",12,Final,,,,
202208,8703331919,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc, n.e.c. in heading no 8702 or 8703",NMB,0,0,"54,337",9,"54,337",9,Final,,,,
202208,8703401917,"Vehicles; with both spark-ignition internal combustion piston engine and electric motor for propulsion, unable to charge via external electric power source, cylinder capacity over 1000 but not over 1500cc, used motor cars",NMB,0,0,"8,000",1,"8,000",1,Final,,,,
202208,8703402517,"Vehicles; with both spark-ignition internal combustion piston engine and electric motor for propulsion, unable to charge via external electric power source, cylinder capacity over 1500 but not over 3000cc, used motor cars",NMB,0,0,"123,645",4,"123,645",4,Final,,,,
202208,8703403917,"Vehicles; with both spark-ignition internal combustion piston engine and electric motor for propulsion, unable to charge via external electric power source, cylinder capacity over 3000cc, used motor cars",NMB,0,0,"13,000",1,"13,000",1,Final,,,,
202208,8703702917,"Vehicles; with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, able to charge via external electric power source, cylinder capacity over 2500cc, used motor cars",NMB,0,0,"44,180",2,"44,180",2,Final,,,,
202208,8703801911,"Vehicles; with only electric motor for propulsion, new motor cars, not unassembled as determined in section 14 or as prescribed by the minister",NMB,0,0,"32,078",2,"32,078",2,Final,,,,
202208,8703801915,"Vehicles; with only electric motor for propulsion, used motor cars",NMB,0,0,"1,794,275",9,"1,794,275",9,Final,,,,
202208,8703909029,"Vehicles; for transport of persons (other than those of heading no. 8702) n.e.c. in heading no. 8703, without rotary piston engines, not motor cars",NMB,0,0,"72,000",18,"72,000",18,Final,,,,
202208,8704100109,"Vehicles; dumpers, designed for off-highway use, for transport of goods, (of a g.v.w. not exceeding 10,500kg), used",NMB,0,0,955,1,955,1,Final,,,,
202208,8704100901,"Vehicles; dumpers, designed for off-highway use, for transport of goods, (of a g.v.w. exceeding 10,500kg), new",NMB,0,0,"2,550,000",5,"2,550,000",5,Final,,,,
202208,8704100909,"Vehicles; dumpers, designed for off-highway use, for transport of goods, (of a g.v.w. exceeding 10,500kg), used",NMB,0,0,"14,800",4,"14,800",4,Final,,,,
202208,8704215092,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), assembled, gvw not exceeding 3500kg, for transport of goods, other than refrigeration lorries and vans, new",NMB,0,0,"137,527",4,"137,527",4,Final,,,,
202208,8704215094,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), assembled, gvw not exceeding 3500kg, for transport of goods, other than refrigeration lorries and vans, used",NMB,0,0,"60,830",5,"60,830",5,Final,,,,
202208,8704221152,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, assembled, gvw not exceeding 10,500kg, other than refrigerated lorries, new",NMB,0,0,"227,826",2,"227,826",2,Final,,,,
202208,8704221154,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, assembled, gvw not exceeding 10,500kg, other than refrigerated lorries, used",NMB,0,0,"35,000",1,"35,000",1,Final,,,,
202208,8704315082,"Vehicles; with only spark-ignition internal combustion piston engine, assembled, gvw not exceeding 3500kg, for the transport of goods, vans, new",NMB,0,0,"55,400",2,"55,400",2,Final,,,,
202208,8704315094,"Vehicles; with only spark-ignition internal combustion piston engine, assembled, gvw not exceeding 3500kg, for the transport of goods, other than refrigerated lorries and vans, used",NMB,0,0,"53,518",2,"53,518",2,Final,,,,
202208,8705100001,"Vehicles; crane lorries, new",NMB,0,0,"611,000",1,"611,000",1,Final,,,,
202208,8705900009,"Vehicles; break-down lorries, road-sweepers spraying lorries, mobile workshops, mobile radiological units and other special purpose vehicles n.e.c. in heading no. 8705, used",NMB,"22,760",1,0,0,"22,760",1,Final,,,,
202208,8706000101,"Chassis; fitted with engine, for passenger vehicles of heading no. 8703 and other vehicles of heading no. 8704 (of a g.v.w. not exceeding 3,500kg), unassembled, as determined in section 14, for motor cars",NMB,0,0,"15,604",44,"15,604",44,Final,,,,
202208,8706001111,"Chassis; fitted with engine, for passenger vehicles of heading no. 8703 and other vehicles of heading no. 8704 (of a g.v.w. not exceeding 3,500kg), assembled, for motor cars",NMB,0,0,"10,575",9,"10,575",9,Final,,,,
202208,8707100001,"Vehicles; bodies, for motor cars",NMB,"530,484",30,0,0,"530,484",30,Final,,,,
202208,8707902100,"Vehicles; bodies (including cabs), for the vehicles of heading no. 8704 (of a g.v.w. exceeding 3,500kg but not exceeding 10,500kg)",NMB,"2,600",4,0,0,"2,600",4,Final,,,,
202208,8708100101,"Vehicles; bumpers, of plastics, for vehicles of heading no. 8701 to 8705, airdams",NMB,300,2,0,0,300,2,Final,,,,
202208,8708100108,"Vehicles; bumpers, of plastics, for vehicles of heading no. 8701 to 8705, other than airdams",NMB,"1,100",3,"1,525",2,"2,625",5,Final,,,,
202208,8708100119,"Vehicles; parts of bumpers, of plastics, for vehicles of heading no. 8701 to 8705",,857,,"8,465",,"9,322",,Final,,,,
202208,8708100901,"Vehicles; bumpers, of materials (other than plastics), for vehicles of heading no. 8701 to 8705",NMB,0,0,373,14,373,14,Final,,,,
202208,8708100909,"Vehicles; parts of bumpers, of other than unhardened vulcanised rubber or plastic materials, for vehicles of heading no. 8701 to 8705",,"2,037",,0,,"2,037",,Final,,,,
202208,8708210100,"Vehicles; parts and accessories, safety seat belts, for vehicles of heading no. 8701 to 8705, for use in assembly of vehicles in accordance with section 14",NMB,195,1,0,0,195,1,Final,,,,
202208,8708210900,"Vehicles; parts and accessories, safety seat belts, for vehicles of heading no. 8701 to 8705, not for use in the assembly of vehicles",NMB,"5,340",13,"16,466",88,"21,806",101,Final,,,,
202208,8708220500,"Vehicles; parts and accessories, front windscreens (windshields), rear windows and other windows specified in subheading note 1 to this chapter, not for tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,602,2,419,2,"1,021",4,Final,,,,
202208,8708290111,"Vehicles; parts and accessories, (other than seat belts), for vehicles of heading no. 8701 to 8705, for use in the assembly of vehicles in accordance with section 14, door panels",,0,,478,,478,,Final,,,,
202208,8708291101,"Vehicles; parts and accessories, (other than seat belts), for vehicles of heading no. 8701 to 8705, not for use in the assembly of vehicles, of plastics, spoilers",NMB,0,0,75,3,75,3,Final,,,,
202208,8708291109,"Vehicles; parts and accessories, (other than seat belts), for vehicles of heading no. 8701 to 8705, not for use in the assembly of vehicles, of plastics, other than spoilers",,"1,618,873",,"19,374",,"1,638,247",,Final,,,,
202208,8708292110,"Vehicles; parts and accessories, (other than seat belts and front windscreens, rear and other windows specified in subheading note 1), for vehicles of heading no. 8701 to 8705, for tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,0,0,412,1,412,1,Final,,,,
202208,8708292910,"Vehicles; parts and accessories, (other than seat belts, front windscreens, rear and other windows specified in subheading note 1), for vehicles of heading no. 8701 to 8705, not for assembly, not for tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"753,252",364,"30,342","1,263","783,594","1,627",Final,,,,
202208,8708300510,"Vehicles; parts, mounted brake linings, brake shoes, for the motor vehicles of heading no. 8701 to 8705, other than for tractors of item no. 8701.10, 8701.30 and 8701.90 (Unit is the total number of individual brake shoes)",NMB,0,0,596,5,596,5,Final,,,,
202208,8708300515,"Vehicles; parts, mounted brake linings, brake disc pads, for the motor vehicles of heading no. 8701 to 8705, other than for tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"6,190",43,"4,289",44,"10,479",87,Final,,,,
202208,8708300519,"Vehicles; parts, mounted brake linings (other than brake shoes and brake disc pads), for the motor vehicles of heading no. 8701 to 8705, other than for tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"1,000",1,"4,622",16,"5,622",17,Final,,,,
202208,8708300919,"Vehicles; parts of brakes and servo-brakes, (not mounted brake linings), for motor vehicles of heading no. 8701 to 8705, of plastics",,100,,0,,100,,Final,,,,
202208,8708301500,"Vehicles; brake and servo-brakes and parts thereof (not mounted brake linings), for the tractors of item no. 8701.10, 8701.30 and 8701.90, other than of plastics",,"2,013",,"2,878",,"4,891",,Final,,,,
202208,8708301910,"Vehicles; brake and servo-brake assemblies, (not mounted brake linings), for motor vehicles of heading no. 8701 to 8705 (other than parts for the tractors of item no. 8701.10, 8701.30 and 8701.90), other than of plastics",NMB,"1,931",5,0,0,"1,931",5,Final,,,,
202208,8708301919,"Vehicles; parts of brakes and servo-brakes, (not mounted brake linings), for motor vehicles of heading no. 8701 to 8705, (other than parts for the tractors of item no. 8701.10, 8701.30 and 8701.90), other than of plastics",,"11,689",,"86,028",,"97,717",,Final,,,,
