Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202307,8536502017,"Electrical apparatus; electronic switches, incl. temperature protected, with a transistor + logic chip, for voltage 1000V or less, for pressures exceeding 25V (but not 1000V), with a rated current carrying capacity exceeding 100A",NMB,44,1,0,0,44,1,Provisional
202307,8536502039,"Electrical apparatus; electronic switches, including temperature protected, with a transistor + logic chip, for voltage not exceeding 1000 V, for pressures not exceeding 25 V, having a current carrying capacity exceeding 35 A",NMB,0,0,423,11,423,11,Provisional
202307,8536503010,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity not exceeding 35 A",NMB,"1,286",5,180,1,"1,466",6,Provisional
202307,8536503023,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,"23,134",327,"26,547",892,"49,681","1,219",Provisional
202307,8536503039,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures not exceeding 25 V, having a current carrying capacity exceeding 35 A",NMB,0,0,40,10,40,10,Provisional
202307,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,"395,953","13,363","74,147","3,873","470,100","17,236",Provisional
202307,8536509015,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,"111,610","5,630","3,962",5,"115,572","5,635",Provisional
202307,8536509017,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity exceeding 100 amperes",NMB,"1,921",230,"20,236",903,"22,157","1,133",Provisional
202307,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,"113,658","3,096","56,978","1,671","170,636","4,767",Provisional
202307,8536509039,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a current carrying capacity exceeding 35 amperes",NMB,"651,864","8,318","14,985","1,492","666,849","9,810",Provisional
202307,8536610100,"Electrical apparatus; lamp-holders, for a voltage not exceeding 1000 volts, for use on motor vehicles",,907,,0,,907,,Provisional
202307,8536610900,"Electrical apparatus; lamp-holders, for a voltage not exceeding 1000 volts, for use other than on motor vehicles",,0,,294,,294,,Provisional
202307,8536691000,"Electrical apparatus; plugs and sockets for co-axial cables and printed circuits, for a voltage not exceeding 1000 volts",,"10,877",,"43,820",,"54,697",,Provisional
202307,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,"346,885",,"183,826",,"530,711",,Provisional
202307,8536700100,"Connectors, for optical fibres, optical fibre bundles or cables; of plastic",,"1,643",,"5,975",,"7,618",,Provisional
202307,8536701500,"Connectors, for optical fibres, optical fibre bundles or cables; other than of plastic or copper",,0,,"8,892",,"8,892",,Provisional
202307,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,"43,661","13,426","49,828","198,952","93,489","212,378",Provisional
202307,8536901049,"Electrical apparatus; connection and contact elements for wires and cables; other than wire and cable connectors and the like, for a voltage not exceeding 1000 volts",,"978,567",,"89,173",,"1,067,740",,Provisional
202307,8536903049,"Electrical apparatus; not battery clamps used for vehicles of items 87.02/87.03/87.04/87.11; for switching/protecting electrical circuits/for making connections to/in electrical circuits, n.e.c. in item 8536, for voltage 1000V or less",,457,,"27,697",,"28,154",,Provisional
202307,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,"129,859","159,972","41,917","10,508","171,776","170,480",Provisional
202307,8536909017,"Electrical apparatus; fuse switchgear, for pressures not exceeding 660 volts, n.e.c. in item 8536.90",NMB,0,0,"2,636",121,"2,636",121,Provisional
202307,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,"579,364",,"181,585",,"760,949",,Provisional
202307,8537100001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,"427,168",,"128,939",,"556,107",,Provisional
202307,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,"3,241,151",,"647,486",,"3,888,637",,Provisional
202307,8537200001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity exceeding 1000 volts",,"351,505",,"246,597",,"598,102",,Provisional
202307,8537200009,"Electrical panels, consoles, desks, cabinets, other bases; items from heading no. 8535, 8536 and chapter 90 (not switches of heading no. 8517), for control or distribution of electricity exceeding 1000 volts",,"43,629",,0,,"43,629",,Provisional
202307,8538109000,"Electrical apparatus; parts (e.g. boards, panels, consoles, desks, cabinets, other bases), for goods of heading no. 8537, not equipped with their apparatus",,"139,219",,"56,570",,"195,789",,Provisional
202307,8538900100,"Electrical apparatus; parts for use solely or principally with the of heading no. 8535, 8536 or 8537, starters for electrical motors",,0,,"1,984",,"1,984",,Provisional
202307,8538900500,"Electrical apparatus; printed circuit assemblies for making and breaking electrical circuits, for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537",,"15,596",,0,,"15,596",,Provisional
202307,8538900700,"Electrical apparatus; parts for making and breaking electrical circuits, for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537, n.e.c. in item no. 8538.90",,"49,844",,"56,364",,"106,208",,Provisional
202307,8538901100,"Electrical apparatus; parts of fuses, having a rated capacity not exceeding 800 amperes, for use in circuits not exceeding 660 volts, for apparatus of heading no. 8535, 8536 or 8537",,713,,"8,865",,"9,578",,Provisional
202307,8538901900,Electrical apparatus; parts of fuses (excluding those having a rated capacity not exceeding 800 amperes for use in circuits not exceeding 660 volts),,"6,682",,572,,"7,254",,Provisional
202307,8538902900,Electrical apparatus; parts of apparatus for protecting electrical circuits (excluding fuses),,"15,843",,"20,391",,"36,234",,Provisional
202307,8538903900,"Electrical apparatus; parts of lamp-holders, for use other than on motor vehicles, for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537",,55,,0,,55,,Provisional
202307,8538904100,"Electrical apparatus; parts of sockets and plugs, of wire and cable connectors and the like",,"4,968",,"8,339",,"13,307",,Provisional
202307,8538905100,"Electrical apparatus; printed circuit assemblies suitable for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537",,30,,5,,35,,Provisional
202307,8538905900,"Electrical apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537, n.e.c. in item no. 8538.9",,"586,738",,"143,814",,"730,552",,Provisional
202307,8539100100,"Lamps; filament, sealed beam units, for mounting in vehicles",NMB,0,0,360,21,360,21,Provisional
202307,8539100900,"Lamps; filament, sealed beam units, other than for mounting in vehicles",NMB,0,0,"2,069",1,"2,069",1,Provisional
202307,8539210000,"Lamps; filament, (excluding ultra-violet or infra-red), tungsten halogen",NMB,107,4,"7,707",76,"7,814",80,Provisional
202307,8539220019,"Lamps; filament, (excluding ultra-violet or infra-red), of a power not exceeding 200W and for a voltage exceeding 100 volts, other than tungsten halogen, n.e.c. in item no. 8539.22",NMB,"16,793",31,823,117,"17,616",148,Provisional
202307,8539290000,"Lamps; filament, (excluding ultra-violet or infra-red), n.e.c. in item no. 8539.2",NMB,"21,724","16,815","13,129",126,"34,853","16,941",Provisional
202307,8539310000,"Lamps; discharge, (excluding ultra-violet lamps), fluorescent, hot cathode",NMB,"31,744","1,259",16,9,"31,760","1,268",Provisional
202307,8539320001,"Lamps; discharge, (excluding ultra-violet), mercury vapour lamps",NMB,"2,231",2,0,0,"2,231",2,Provisional
202307,8539390029,"Lamps; discharge, n.e.c. in item no. 8539.39.00",NMB,0,0,222,3,222,3,Provisional
202307,8539410000,Lamps; arc-lamps,NMB,0,0,"5,940",30,"5,940",30,Provisional
202307,8539499000,"Lamps; ultra-violet or infra-red lamps, (excluding arc-lamps), other than filament",NMB,0,0,"11,897",31,"11,897",31,Provisional
202307,8539520000,"Lamps; light-emitting diode (LED) light sources, light-emitting diode (LED) lamps",,"42,789",,"34,861",,"77,650",,Provisional
202307,8540110000,"Tubes; cathode-ray television picture tubes, including video monitor cathode-ray tubes, colour",NMB,"17,958",19,0,0,"17,958",19,Provisional
202307,8540890000,Valves and tubes; n.e.c. in heading no. 8540,NMB,0,0,"3,025",1,"3,025",1,Provisional
202307,8541100000,"Electrical apparatus; diodes, other than photosensitive or light emitting diodes",NMB,"31,537","79,231","66,577",218,"98,114","79,449",Provisional
202307,8541210000,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of less than 1W",NMB,0,0,663,6,663,6,Provisional
202307,8541290000,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",NMB,"2,802","4,503","46,136","11,242","48,938","15,745",Provisional
202307,8541300000,"Electrical apparatus; thyristors, diacs and triacs, other than photosensitive devices",NMB,"5,891","5,002",0,0,"5,891","5,002",Provisional
202307,8541410000,"Electrical apparatus; photosensitive semiconductor devices, light emitting diodes (LED)",NMB,"55,222","13,357","1,984",119,"57,206","13,476",Provisional
202307,8541420000,"Electrical apparatus; photosensitive semiconductor devices, photovoltaic cells not assembled in modules or made up into panels",NMB,0,0,"3,512",23,"3,512",23,Provisional
202307,8541430000,"Electrical apparatus; photosensitive semiconductor devices, photovoltaic cells assembled in modules or made up into panels",NMB,"47,271",143,"53,420",110,"100,691",253,Provisional
202307,8541490000,"Electrical apparatus; photosensitive semiconductor devices, diodes other than light emitting diodes and photovoltaic cells whether or not assembled in modules or made up into panels",NMB,"138,213",701,"7,249",32,"145,462",733,Provisional
202307,8541590000,Electrical apparatus; photosensitive semiconductor devices n.e.c. in heading no. 8541,NMB,0,0,"46,914","47,895","46,914","47,895",Provisional
202307,8541600100,"Crystals; mounted piezo-electric, of quartz",NMB,"5,119,583","635,951","423,667","318,278","5,543,250","954,229",Provisional
202307,8541600900,"Crystals; mounted piezo-electric, other than of quartz",NMB,"949,340","136,453","10,276","3,000","959,616","139,453",Provisional
