Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202202,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"2,000",1,"60,000",1,"62,000",2,Final,,,,
202202,910910100,"Spices; mixtures of 2 or more of the products of different items, neither crushed nor ground",,508,,0,,508,,Final,,,,
202202,910910900,"Spices; mixtures of 2 or more of the products of different items, crushed or ground",,"7,111",,315,,"7,426",,Final,,,,
202202,910991000,Curry,,"6,856",,"20,099",,"26,955",,Final,,,,
202202,910991510,"Herbs; thyme, bay leaves, neither crushed nor ground",,864,,0,,864,,Final,,,,
202202,910991515,"Spices; n.e.c. in heading no. 0910, not crushed or ground",,"4,187",,0,,"4,187",,Final,,,,
202202,910991910,"Herbs; thyme, bay leaves, crushed or ground",,149,,0,,149,,Final,,,,
202202,910991915,"Spices; n.e.c. in heading no. 0910, crushed or ground",,"1,261",,79,,"1,340",,Final,,,,
202202,1001190000,"Cereals; durum wheat, other than seed",KGM,44,13,0,0,44,13,Final,,,,
202202,1001910000,"Cereals; wheat and meslin, other than durum wheat, seed",KGM,"1,113",506,0,0,"1,113",506,Final,,,,
202202,1003100000,"Cereals; barley, seed",KGM,"55,042","17,350",0,0,"55,042","17,350",Final,,,,
202202,1004100000,"Cereals; oats, seeds",KGM,"2,624","2,010",0,0,"2,624","2,010",Final,,,,
202202,1004900000,"Cereals; oats, other than seed",KGM,824,294,0,0,824,294,Final,,,,
202202,1005100000,"Cereals; maize (corn), seed",KGM,"525,534","158,747",476,227,"526,010","158,974",Final,,,,
202202,1005900000,"Cereals; maize (corn), other than seed",KGM,"13,079","1,390",0,0,"13,079","1,390",Final,,,,
202202,1006200000,Cereals; husked (brown) rice,KGM,"2,148",369,0,0,"2,148",369,Final,,,,
202202,1006300000,"Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed",KGM,"78,685","20,900","27,549","12,406","106,234","33,306",Final,,,,
202202,1006400000,"Cereals; rice, broken",KGM,110,11,0,0,110,11,Final,,,,
202202,1008100000,Cereals; buckwheat,KGM,859,193,0,0,859,193,Final,,,,
202202,1008500000,Cereals; quinoa (Chenopodium quinoa),KGM,114,34,978,149,"1,092",183,Final,,,,
202202,1008900010,Cereals; n.e.c. in chapter 10,KGM,0,0,"1,080",122,"1,080",122,Final,,,,
202202,1101000000,Wheat or meslin flour,KGM,"176,730","122,750","11,365","6,581","188,095","129,331",Final,,,,
202202,1102200000,Cereal flour; of maize (corn),KGM,"352,504","304,937",695,82,"353,199","305,019",Final,,,,
202202,1102900100,Cereal flour; of rice,KGM,"1,835",319,49,10,"1,884",329,Final,,,,
202202,1102901010,Cereal flour; of rye,KGM,"1,567",251,93,40,"1,660",291,Final,,,,
202202,1102901019,Cereal flours; n.e.c. in heading 1102,KGM,"204,857","160,270",471,64,"205,328","160,334",Final,,,,
202202,1103130000,Cereal groats and meal; of maize (corn),KGM,"128,169","97,875","2,955","3,000","131,124","100,875",Final,,,,
202202,1103190500,Cereal groats and meal; of oats,KGM,107,4,0,0,107,4,Final,,,,
202202,1104120000,"Cereal grains; rolled or flaked, of oats",KGM,"107,982","50,293",408,46,"108,390","50,339",Final,,,,
202202,1104220000,"Cereal grains; of oats, hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled or flaked)",KGM,344,120,0,0,344,120,Final,,,,
202202,1104230000,"Cereal grains; of maize (corn), hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled or flaked)",KGM,278,25,0,0,278,25,Final,,,,
202202,1104290011,"Cereal grains; worked, other than rolled or flaked (e.g. Hulled, pearled, sliced or kibbled) of cereals, excluding oats and maize, and rice of heading no.1006, of barley",KGM,"14,610","10,000",0,0,"14,610","10,000",Final,,,,
202202,1104290019,"Cereal grains; worked, other than rolled or flaked (e.g. Hulled, pearled, sliced or kibbled) of cereals, excluding oats and maize, and rice of heading no.1006, of cereals other than oats and barley",KGM,"41,324","37,988",0,0,"41,324","37,988",Final,,,,
202202,1105100001,"Flour, meal and powder; of potatoes",KGM,"1,661",328,0,0,"1,661",328,Final,,,,
202202,1106300015,Blackcurrant powder having anthocyanin levels of 5% or more,KGM,"7,989",112,0,0,"7,989",112,Final,,,,
202202,1106300019,"Flour, meal and powder; of products of chapter 8 other than blackcurrant powder",KGM,"33,920",103,0,0,"33,920",103,Final,,,,
202202,1107100001,"Malt, not roasted; for use in brewing",KGM,"292,430","430,377",0,0,"292,430","430,377",Final,,,,
202202,1107100009,"Malt, not roasted; other than for use in brewing",KGM,"76,765","58,752",0,0,"76,765","58,752",Final,,,,
202202,1107200001,"Malt, roasted; for use in brewing",KGM,"16,794","9,537",0,0,"16,794","9,537",Final,,,,
202202,1108120000,Starch; maize (corn) starch,KGM,"420,462","340,290","18,718","3,019","439,180","343,309",Final,,,,
202202,1108130000,Starch; potato,KGM,"159,341","105,530",0,0,"159,341","105,530",Final,,,,
202202,1108140000,Starch; manioc (cassava),KGM,766,38,0,0,766,38,Final,,,,
202202,1108190900,Starch; n.e.c. in heading no. 1108,KGM,0,0,"1,045",445,"1,045",445,Final,,,,
202202,1109000000,Wheat gluten; whether or not dried,KGM,665,250,0,0,665,250,Final,,,,
202202,1202420000,"Ground-nuts; other than seed, not roasted or otherwise cooked, shelled, whether or not broken",KGM,497,56,0,0,497,56,Final,,,,
202202,1204000000,"Oil seeds; linseed, whether or not broken",KGM,909,213,0,0,909,213,Final,,,,
202202,1205100015,"Oil seeds; low erucic acid rape seed, whether or not broken, for agricultural purposes, uncertified",KGM,"322,328","81,025",0,0,"322,328","81,025",Final,,,,
202202,1205100019,"Oil seeds; low erucic colza seed, whether or not broken, for agricultural purposes, certified and uncertified",KGM,"11,203","3,200",0,0,"11,203","3,200",Final,,,,
202202,1205900012,"Oil seeds; rape seed, other than low erucic, whether or not broken, for agricultural purposes, certified",KGM,"984,294","205,215",0,0,"984,294","205,215",Final,,,,
202202,1205900015,"Oil seeds; rape seed, other than low erucic, whether or not broken, for agricultural purposes, uncertified",KGM,"70,570","20,000",0,0,"70,570","20,000",Final,,,,
202202,1206000000,"Oil seeds; sunflower seeds, whether or not broken",KGM,447,113,556,161,"1,003",274,Final,,,,
202202,1207400000,"Oil seeds; sesamum seeds, whether or not broken",KGM,744,81,66,7,810,88,Final,,,,
202202,1207500000,"Oil seeds; mustard seeds, whether or not broken",KGM,"36,487","19,277",65,7,"36,552","19,284",Final,,,,
202202,1207910000,"Oil seeds; poppy seeds, whether or not broken",KGM,234,51,0,0,234,51,Final,,,,
202202,1207990029,"Oil seeds and oleaginous fruits; n.e.c. in heading 1207, whether or not broken",KGM,"4,727",841,876,96,"5,603",937,Final,,,,
202202,1208100000,Flours and meals; of soya beans,KGM,"7,479","2,190",0,0,"7,479","2,190",Final,,,,
202202,1208900010,Flours; of hemp (cannibis seeds),KGM,"1,808",250,0,0,"1,808",250,Final,,,,
202202,1209220046,"Seeds of forage plants; clover (trifolium spp.) seeds, of a kind used for sowing, red clover, certified, n.e.c. in item no. 1209.22",KGM,"5,095",700,0,0,"5,095",700,Final,,,,
202202,1209220082,"Seeds of forage plants; clover (trifolium spp.) seeds, of a kind used for sowing, white, grasslands huia, certified",KGM,"194,425","21,500",0,0,"194,425","21,500",Final,,,,
202202,1209220093,"Seeds of forage plants; clover (trifolium spp.) seeds, of a kind used for sowing, white, n.e.c. in item no. 1209.22, certified",KGM,"10,716","1,450",0,0,"10,716","1,450",Final,,,,
202202,1209230018,"Seeds of forage plants; fescue seeds, of a kind used for sowing, other certified chewings, or red fescue",KGM,"2,295",500,0,0,"2,295",500,Final,,,,
202202,1209230029,"Seeds of forage plants; fescue seeds, of a kind used for sowing, other certified tall fescue",KGM,"162,426","48,542",0,0,"162,426","48,542",Final,,,,
202202,1209250042,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, grasslands nui, certified",KGM,"1,832,007","650,525",0,0,"1,832,007","650,525",Final,,,,
202202,1209250068,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, n.e.c. in item no. 1209.25, certified",KGM,"2,038,641","734,665",0,0,"2,038,641","734,665",Final,,,,
202202,1209250078,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, italian, uncertified",KGM,"212,481","82,625",0,0,"212,481","82,625",Final,,,,
202202,1209250088,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, perennial, uncertified",KGM,"163,586","47,770",0,0,"163,586","47,770",Final,,,,
202202,1209290018,"Seeds of forage plants; brown top, of a kind used for sowing, grasslands sefton",KGM,"4,082",200,0,0,"4,082",200,Final,,,,
202202,1209290038,"Seeds of forage plants; cocksfoot, of a kind used for sowing, n.e.c. in item no. 1209.29, certified",KGM,"111,432","19,890",0,0,"111,432","19,890",Final,,,,
202202,1209290043,"Seeds of forage plants; cocksfoot, of a kind used for sowing, uncertified",KGM,"179,129","38,908",0,0,"179,129","38,908",Final,,,,
202202,1209290045,"Seeds of forage plants; crested dogstail, of a kind used for sowing, certified",KGM,"4,912",36,0,0,"4,912",36,Final,,,,
202202,1209290052,"Seeds of forage plants; prairie grass, of a kind used for sowing, grasslands matua",KGM,"126,669","28,000",0,0,"126,669","28,000",Final,,,,
202202,1209290058,"Seeds of forage plants; prairie grass, of a kind used for sowing, uncertified",KGM,"3,431",7,0,0,"3,431",7,Final,,,,
202202,1209290089,"Seeds of forage plants; n.e.c. in item no. 1209.29, of a kind used for sowing",KGM,"249,289","36,795",0,0,"249,289","36,795",Final,,,,
202202,1209300009,"Seeds of herbaceous plants; cultivated principally for their flowers, of a kind used for sowing, not in retail packs",KGM,"131,607",3,0,0,"131,607",3,Final,,,,
202202,1209910001,"Seeds; cabbage, of a kind used for sowing, in retail packs",KGM,0,0,"3,339",4,"3,339",4,Final,,,,
202202,1209910009,"Seeds; carrot, of a kind used for sowing, in retail packs",KGM,0,0,620,2,620,2,Final,,,,
202202,1209910011,"Seeds; onion, of a kind used for sowing, in retail packs",KGM,0,0,387,2,387,2,Final,,,,
202202,1209910019,"Seeds; radish, of a kind used for sowing, in retail packs",KGM,0,0,425,1,425,1,Final,,,,
202202,1209910021,"Seeds; tomato, of a kind used for sowing, in retail packs",KGM,0,0,656,0,656,0,Final,,,,
202202,1209910039,"Seeds; vegetable, n.e.c. in item no. 1209.91, of a kind used for sowing, in retail packs",KGM,"221,716",535,"16,215",611,"237,931","1,146",Final,,,,
202202,1209910041,"Seeds; cabbage, of a kind used for sowing, not in retail packs",KGM,"25,868","1,550",0,0,"25,868","1,550",Final,,,,
202202,1209910049,"Seeds; carrot, of a kind used for sowing, not in retail packs",KGM,"10,173",375,0,0,"10,173",375,Final,,,,
202202,1209910051,"Seeds; onion, of a kind used for sowing, not in retail packs",KGM,"27,455",100,0,0,"27,455",100,Final,,,,
202202,1209910059,"Seeds; radish, of a kind used for sowing, not in retail packs",KGM,"81,822","20,125",0,0,"81,822","20,125",Final,,,,
202202,1209910061,"Seeds; tomato, of a kind used for sowing, not in retail packs",KGM,"9,628",0,"11,427",0,"21,055",0,Final,,,,
202202,1209910079,"Seeds; vegetable, n.e.c. in item no. 1209.91, of a kind used for sowing, not in retail packs",KGM,"1,885,370","547,559","5,503",6,"1,890,873","547,565",Final,,,,
202202,1209990019,"Seeds; kale, excluding marrow-stemmed, of a kind used for sowing",KGM,"63,276","8,000",0,0,"63,276","8,000",Final,,,,
202202,1209990031,"Seeds; turnip, for seed purposes",KGM,"8,745","2,550",0,0,"8,745","2,550",Final,,,,
202202,1209990041,"Seeds; flower, of a kind used for sowing, in retail packs",KGM,0,0,"1,676",1,"1,676",1,Final,,,,
202202,1209990049,"Seeds; flower, of a kind used for sowing, not in retail packs",KGM,"308,296","51,285",0,0,"308,296","51,285",Final,,,,
202202,1209990051,"Seeds; tree, of a kind used for sowing",KGM,"24,619",10,0,0,"24,619",10,Final,,,,
202202,1209990059,"Seeds, fruit or spores; n.e.c. in heading 1209, of a kind used for sowing",KGM,"100,572",466,"4,162",15,"104,734",481,Final,,,,
202202,1211901050,"Plants, edible plant parts (including seeds, fruits) n.e.c. in item 1211.90; of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",KGM,"463,765","5,852","58,322",685,"522,087","6,537",Final,,,,
202202,1212210019,"Seaweeds and other algae; fit for human consumption, frozen or dried, whether or not ground, other than Hijiki (Mehijiki, Hiziki, Hijaki) seaweed (Hizikia fusiforme)",,"1,954",,"18,006",,"19,960",,Final,,,,
202202,1212990039,"Vegetable products; fit for human consumption, n.e.c. in chapter 12, fresh, chilled, frozen or dried, whether or not ground",KGM,"82,049","2,152","9,300",500,"91,349","2,652",Final,,,,
202202,1214900000,"Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise",,"602,559",,0,,"602,559",,Final,,,,
202202,1302190001,"Vegetable saps and extracts; n.e.c. in item no. 1302.1, of vanilla",KGM,"58,007",966,"3,312",25,"61,319",991,Final,,,,
202202,1302190029,Vegetable saps and extracts; n.e.c. in item no. 1302.1,KGM,"324,659","6,672","3,469",49,"328,128","6,721",Final,,,,
202202,1404900039,Vegetable products; n.e.c. in chapter 14,,"194,652",,0,,"194,652",,Final,,,,
202202,1502100010,"Tallow; other than those of heading 1503, edible, beef",KGM,"206,478","64,729",0,0,"206,478","64,729",Final,,,,
202202,1502100015,"Tallow; other than those of heading 1503, edible, other than beef",KGM,"70,722","10,978",0,0,"70,722","10,978",Final,,,,
202202,1502100021,"Tallow; other than those of heading 1503, inedible, mixed grades",KGM,"9,119,660","4,270,000",0,0,"9,119,660","4,270,000",Final,,,,
202202,1502100029,"Tallow; other than those of heading 1503, inedible, other than mixed grades and gut and lower grades",KGM,"20,450,032","8,191,928",0,0,"20,450,032","8,191,928",Final,,,,
202202,1502900010,"Fats of bovine animals, sheep or goats; excluding tallow, and other than those of heading 1503, fats from bones or waste, crude",KGM,"271,394","92,705",0,0,"271,394","92,705",Final,,,,
202202,1502900019,"Fats of bovine animals, sheep or goats; excluding tallow, and other than those of heading 1503, fats from bones or waste, refined, other than neat's foot",KGM,"1,160",273,0,0,"1,160",273,Final,,,,
202202,1502900029,"Fats of bovine animals, sheep or goats; excluding tallow, other than those of heading 1503, other than fats from bones or waste",KGM,"87,216","23,667",0,0,"87,216","23,667",Final,,,,
202202,1504100019,"Oils of fish; fish-liver oils and their fractions, (other than cod-liver oil), whether or not refined, but not chemically modified",LTR,"31,000",780,0,0,"31,000",780,Final,,,,
202202,1504200100,"Fats and oils of fish; (excluding liver oils), fractions, whether or not refined, but not chemically modified",KGM,77,23,0,0,77,23,Final,,,,
202202,1504200900,"Fats and oils of fish; (excluding liver oils) not fractions, whether or not refined, but not chemically modified",LTR,"789,551","97,330",0,0,"789,551","97,330",Final,,,,
202202,1506000019,"Animal fats and oils; (excluding fractions), refined, but not chemically modified, n.e.c. in chapter 15",KGM,"336,194","125,002",0,0,"336,194","125,002",Final,,,,
202202,1507900000,"Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,"14,324",506,0,0,"14,324",506,Final,,,,
202202,1508900000,"Vegetable oils; ground-nut oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,347,7,45,4,392,11,Final,,,,
202202,1509200000,"Vegetable oils; olive oil and its fractions, extra virgin olive oil, whether or not refined, but not chemically modified",LTR,"6,715",441,0,0,"6,715",441,Final,,,,
202202,1509300000,"Vegetable oils; olive oil and its fractions, virgin olive oil, whether or not refined, but not chemically modified",LTR,"3,600",90,"1,375",624,"4,975",714,Final,,,,
202202,1509900000,"Vegetable oils; olive oil and its fractions, other than virgin, whether or not refined, but not chemically modified",LTR,"6,335",397,"8,204",535,"14,539",932,Final,,,,
202202,1511900000,"Vegetable oils; palm oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,0,0,"783,723","520,000","783,723","520,000",Final,,,,
202202,1512110000,"Vegetable oils; sunflower seed or safflower oil and their fractions, crude, not chemically modified",LTR,0,0,313,5,313,5,Final,,,,
202202,1512190000,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",LTR,0,0,"1,950",2,"1,950",2,Final,,,,
202202,1513190100,"Vegetable oils; coconut (copra) oil, fractions, other than crude, whether or not refined, but not chemically modified",KGM,"82,038","15,120",0,0,"82,038","15,120",Final,,,,
202202,1513190900,"Vegetable oils; coconut (copra) oil, other than fractions, other than crude, whether or not refined, but not chemically modified",LTR,"1,247",70,"1,852",180,"3,099",250,Final,,,,
