Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202212,4403220012,"Wood; coniferous species, of pine (Pinus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is less than 15 cm, pinus radiata; saw logs and veneer logs",MTQ,Taiwan,"1,083,862","7,527",0,0,"1,083,862","7,527",Provisional,,,
202212,4403220016,"Wood; coniferous species, of pine (Pinus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is less than 15 cm; not pinus radiata, saw logs and veneer logs",MTQ,"China, People's Republic of","183,625",950,0,0,"183,625",950,Provisional,,,
202212,4403230012,"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more; saw logs and veneer logs",MTQ,"China, People's Republic of","276,349","2,023",0,0,"276,349","2,023",Provisional,,,
202212,4403240012,"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is less than 15 cm; saw logs and veneer logs",MTQ,"China, People's Republic of","1,239",9,0,0,"1,239",9,Provisional,,,
202212,4403250012,"Wood; coniferous species n.e.c. in headings 4403.21 or 4403.23, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more; saw logs and veneer logs",MTQ,"China, People's Republic of","1,664,143","11,564",0,0,"1,664,143","11,564",Provisional,,,
202212,4403250012,"Wood; coniferous species n.e.c. in headings 4403.21 or 4403.23, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more; saw logs and veneer logs",MTQ,"Korea, Republic of","111,834",714,0,0,"111,834",714,Provisional,,,
202212,4403260012,"Wood; coniferous species n.e.c in headings 4403.22 or 4403.24, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is less than 15 cm, saw logs and veneer logs",MTQ,"China, People's Republic of","87,645",678,0,0,"87,645",678,Provisional,,,
202212,4403970000,"Wood; of poplar and aspen (Populus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",MTQ,"China, People's Republic of","21,974",212,0,0,"21,974",212,Provisional,,,
202212,4403980000,"Wood; of eucalyptus (Eucalyptus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",MTQ,"China, People's Republic of","576,343","3,254",0,0,"576,343","3,254",Provisional,,,
202212,4403990010,"Wood; in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, n.e.c. in heading no. 4403",MTQ,Australia,"4,950",19,0,0,"4,950",19,Provisional,,,
202212,4403990010,"Wood; in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, n.e.c. in heading no. 4403",MTQ,"China, People's Republic of","193,758",983,0,0,"193,758",983,Provisional,,,
202212,4407111010,"Wood; coniferous species, of pine (Pinus lambertiana, Pinus strobus, Pinus monticola), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural",MTQ,Australia,0,0,72,0,72,0,Provisional,,,
202212,4407111010,"Wood; coniferous species, of pine (Pinus lambertiana, Pinus strobus, Pinus monticola), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural",MTQ,Hong Kong (Special Administrative Region),"3,604",6,0,0,"3,604",6,Provisional,,,
202212,4407111019,"Wood; coniferous species, of pine (Pinus lambertiana, Pinus strobus, Pinus monticola), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural",MTQ,United States of America,"169,798",70,0,0,"169,798",70,Provisional,,,
202212,4407111100,"Wood; coniferous species, of pine (Pinus lambertiana, Pinus strobus, Pinus monticola), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, sanded or finger-jointed",MTQ,New Caledonia,"10,267",3,0,0,"10,267",3,Provisional,,,
202212,4407111300,"Wood; coniferous species, of pine (Pinus lambertiana, Pinus strobus, Pinus monticola), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, not planed or sanded or finger-jointed",MTQ,"China, People's Republic of","84,748",161,0,0,"84,748",161,Provisional,,,
202212,4407111300,"Wood; coniferous species, of pine (Pinus lambertiana, Pinus strobus, Pinus monticola), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, not planed or sanded or finger-jointed",MTQ,Taiwan,"322,081",525,0,0,"322,081",525,Provisional,,,
202212,4407111510,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, not preservative treated",MTQ,Australia,"1,303,583","1,138",0,0,"1,303,583","1,138",Provisional,,,
202212,4407111510,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, not preservative treated",MTQ,Belgium,"513,715",516,0,0,"513,715",516,Provisional,,,
202212,4407111510,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, not preservative treated",MTQ,"China, People's Republic of","195,033",595,0,0,"195,033",595,Provisional,,,
202212,4407111510,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, not preservative treated",MTQ,Indonesia,"33,217",99,0,0,"33,217",99,Provisional,,,
202212,4407111510,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, not preservative treated",MTQ,Netherlands,"600,087",666,0,0,"600,087",666,Provisional,,,
202212,4407111510,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, not preservative treated",MTQ,French Polynesia,"49,834",50,0,0,"49,834",50,Provisional,,,
202212,4407111510,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, not preservative treated",MTQ,United States of America,"13,166,351","7,019",0,0,"13,166,351","7,019",Provisional,,,
202212,4407111510,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, not preservative treated",MTQ,Viet Nam,"15,376",45,0,0,"15,376",45,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,"Samoa, American","28,896",86,0,0,"28,896",86,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Australia,"5,107,836","4,658",0,0,"5,107,836","4,658",Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Cook Islands,"322,830",368,0,0,"322,830",368,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Kiribati,"12,002",36,0,0,"12,002",36,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Maldives,"23,310",16,0,0,"23,310",16,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Malaysia,"197,353",502,0,0,"197,353",502,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,New Caledonia,"141,502",216,0,0,"141,502",216,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,French Polynesia,"208,891",624,0,0,"208,891",624,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Philippines,"531,401",202,0,0,"531,401",202,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Thailand,"134,414",495,0,0,"134,414",495,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Tonga,"73,326",145,0,0,"73,326",145,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Tuvalu,"14,243",9,0,0,"14,243",9,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Vanuatu,"51,505",154,0,0,"51,505",154,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Wallis and Futuna,"17,540",22,0,0,"17,540",22,Provisional,,,
202212,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,Samoa,"703,515","1,301",0,0,"703,515","1,301",Provisional,,,
202212,4407111521,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural, not preservative treated",MTQ,Australia,"662,641",402,0,0,"662,641",402,Provisional,,,
202212,4407111521,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural, not preservative treated",MTQ,Germany,"314,985",156,0,0,"314,985",156,Provisional,,,
202212,4407111521,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural, not preservative treated",MTQ,Denmark,"205,663",101,0,0,"205,663",101,Provisional,,,
202212,4407111521,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural, not preservative treated",MTQ,Estonia,"28,879",37,0,0,"28,879",37,Provisional,,,
202212,4407111521,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural, not preservative treated",MTQ,Indonesia,"455,400","1,144",0,0,"455,400","1,144",Provisional,,,
