Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201907,8413811900,"Pumps; n.e.c. in heading no. 8413, for liquids",NMB,"341,820","1,229","239,146",219,"580,966","1,448",Final,,,,
201907,8413910100,"Pumps; parts, of lubricating oil pumps for internal combustion piston engines",,"17,919",,"1,809",,"19,728",,Final,,,,
201907,8413910900,"Pumps; parts, of fuel lubricating or cooling medium pumps for internal combustion piston engines, other than lubricating oil pumps",,"60,578",,"12,637",,"73,215",,Final,,,,
201907,8413911100,Pumps; parts of submersible pumps,,"36,671",,"34,214",,"70,885",,Final,,,,
201907,8413912100,Pumps; parts of hydraulic steering pumps specially suited for motor vehicles,,6,,0,,6,,Final,,,,
201907,8413912900,"Pumps; for liquids, parts n.e.c. in item no. 8413.91",,"682,671",,"76,334",,"759,005",,Final,,,,
201907,8414100100,"Pumps; vacuum, suited for use with motor vehicles",NMB,0,0,"1,345",7,"1,345",7,Final,,,,
201907,8414100900,"Pumps; vacuum, not suited for use with motor vehicles",NMB,"11,806",10,"33,336",267,"45,142",277,Final,,,,
201907,8414200000,Pumps; hand or foot-operated air pumps,,0,,119,,119,,Final,,,,
201907,8414300001,Compressors; using ammonia gas as refrigerant,NMB,"9,100",2,949,2,"10,049",4,Final,,,,
201907,8414300009,Compressors; using refrigerant other than ammonia gas,NMB,"2,060",7,"349,456",160,"351,516",167,Final,,,,
201907,8414400000,Compressors; air compressors mounted on a wheeled chassis for towing,,"70,097",,504,,"70,601",,Final,,,,
201907,8414510000,"Fans; table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125W",,"63,239",,"9,422",,"72,661",,Final,,,,
201907,8414590100,Fans; for vehicle engines,,"2,940",,86,,"3,026",,Final,,,,
201907,8414590500,"Fans; of a kind used solely or principally for cooling microprocessors, telecommunication apparatus, automatic data processing machines or units of automatic data processing machines",,400,,"2,777",,"3,177",,Final,,,,
201907,8414590910,Fans; n.e.c. in item no. 8414.5,,"5,584,009",,"86,731",,"5,670,740",,Final,,,,
201907,8414600001,"Hoods; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters, having a maximum horizontal side not exceeding 120cm",NMB,"1,326",1,"1,653",2,"2,979",3,Final,,,,
201907,8414800100,Compressor outfits,,"24,303",,0,,"24,303",,Final,,,,
201907,8414801109,Compressors; for mounting in motor vehicles,,"3,705",,966,,"4,671",,Final,,,,
201907,8414801900,Compressors; n.e.c. in item no. 8414.80.11,,"170,405",,"87,626",,"258,031",,Final,,,,
201907,8414802900,"Hoods; ventilating, recycling n.e.c. in item no. 8414.60",,"12,003",,"3,387",,"15,390",,Final,,,,
201907,8414900900,"Compressor outfits; parts, other than mounted on a wheeled chassis",,"247,861",,"1,651",,"249,512",,Final,,,,
201907,8414901100,"Compressors; parts, of a kind used in refrigerating equipment",,"19,747",,"7,539",,"27,286",,Final,,,,
201907,8414902900,"Compressors; parts, n.e.c. in item no. 8414.9",,"11,705",,229,,"11,934",,Final,,,,
201907,8414903900,"Vacuum pumps; parts, other than those suited for use with motor vehicles",,"4,768",,"25,000",,"29,768",,Final,,,,
201907,8414904100,Fans; parts of fans for vehicle engines,,0,,307,,307,,Final,,,,
201907,8414904900,"Fans and hoods; parts, of other than fans for vehicle engines",,"56,352",,"30,891",,"87,243",,Final,,,,
201907,8414905900,"Pumps; parts, of air and vacuum pumps, compressors and other equipment of heading no. 8414, n.e.c. in item no. 8414.90",,"158,458",,"29,740",,"188,198",,Final,,,,
201907,8415101005,"Air con machines; with a motor-driven fan & elements for changing temperature and humidity, window/wall/ceiling/floor types, self-contained/split-system, containing HFCs, single-phase, of a cooling capacity not exceeding 4 kW, containing R-410A",NMB,"2,532",3,0,0,"2,532",3,Final,,,,
201907,8415101007,"Air con machines; with a motor-driven fan & elements for changing temperature & humidity, window/wall/ceiling/floor types, self-contained/split-system, with HFCs, single-phase, of a cooling capacity less than 4 kW, nec in item no. 8415.10.10",NMB,0,0,"6,147",4,"6,147",4,Final,,,,
201907,8415101024,"Air con machines; with a motor-driven fan & elements for changing temperature & humidity, window/wall/ceiling/floor types, self-contained/split-system, with HFCs, single-phase, of a cooling capacity exceeding 7 kW but not 10 kW, with R-410A",NMB,"2,328",1,0,0,"2,328",1,Final,,,,
201907,8415101032,"Air con machines; with a motor-driven fan and elements for changing temperature and humidity, window/wall/ceiling/floor types, self-contained/split-system, containing HFCs, single-phase, of a cooling capacity exceeding 10 kW, with R-410A",NMB,"3,048",1,0,0,"3,048",1,Final,,,,
201907,8415101037,"Air conditioning machines; with a motor-driven fan and elements for changing temperature and humidity, window/wall/ceiling/floor types, self-contained/split-system, containing HFCs, three-phase, containing R-410A",NMB,"22,595",31,0,0,"22,595",31,Final,,,,
201907,8415101046,"Air conditioning machines; with a motor-driven fan and elements for changing temperature and humidity, window/wall/ceiling/floor types, self-contained/split-system, containing HFCs, not single-phase or three-phase, nec in item no. 8415.10.10",NMB,"4,160",2,0,0,"4,160",2,Final,,,,
201907,8415101048,"Air conditioning machines; with a motor-driven fan & elements for changing temperature & humidity, window/wall/ceiling/floor types, self-contained/split-system, other than containing HFCs, single-phase, of a cooling capacity exceeding 4 kW but not 7 kW",NMB,0,0,"1,605",1,"1,605",1,Final,,,,
201907,8415101053,"Air conditioning machines; with a motor-driven fan & elements for changing temperature & humidity, window/wall/ceiling/floor types, self-contained/split-system, other than containing HFCs, single-phase, of a cooling capacity exceeding 7 kW but not 10 kW",NMB,0,0,"7,009",7,"7,009",7,Final,,,,
201907,8415101054,"Air conditioning machines; with a motor-driven fan and elements for changing temperature and humidity, window/wall/ceiling/floor types, self-contained/split-system, other than containing HFCs, single-phase, of a cooling capacity exceeding 10 kW",NMB,0,0,"5,878",1,"5,878",1,Final,,,,
201907,8415101069,"Air conditioning machines; with a motor-driven fan and elements for changing temperature and humidity, window/wall/ceiling/floor types, self-contained/split-system, other than containing HFCs, other than single-phase or three-phase",NMB,"14,235",89,"44,124",30,"58,359",119,Final,,,,
201907,8415200019,"Air conditioning machines; with a motor driven fan and elements for changing the temperature and humidity, of a kind used for persons, in motor vehicles, other than containing HFCs",NMB,0,0,"25,200",6,"25,200",6,Final,,,,
201907,8415810005,"Air con machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, single-phase, of a cooling capacity not exceeding 4 kW, with R-410A",NMB,"438,608",214,0,0,"438,608",214,Final,,,,
201907,8415810007,"Air con machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, single-phase, of a cooling capacity not exceeding 4 kW, nec in item no. 8415.81.10",NMB,"65,000",1,0,0,"65,000",1,Final,,,,
201907,8415810011,"Air con machines; with a motor driven fan, not window/wall types, with a refrigerating unit and reversing valve for heat pump, containing HFCs, single-phase, cooling capacity exceeding 4 kW but not 7 kW, with 1,1,1,2-Tetrafluoroethane (HFC-134a)",NMB,0,0,"1,000",2,"1,000",2,Final,,,,
201907,8415810012,"Air con machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, single-phase, cooling capacity exceeding 4 kW but not 7 kW, with R-410A",NMB,"343,755",149,0,0,"343,755",149,Final,,,,
201907,8415810026,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, single-phase, of a cooling capacity exceeding 7 kW but not 10 kW, containing R-410A",NMB,"280,657",93,0,0,"280,657",93,Final,,,,
201907,8415810027,"Air con machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, single-phase, cooling capacity exceeding 7 kW but not 10 kW, nec in item no. 8415.81.10",NMB,0,0,181,48,181,48,Final,,,,
201907,8415810033,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, single-phase, of a cooling capacity exceeding 10 kW, with R-410A",NMB,"33,326",11,0,0,"33,326",11,Final,,,,
201907,8415810038,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, three phase, containing R-410A",NMB,"749,946",108,0,0,"749,946",108,Final,,,,
201907,8415810050,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, not containing HFCs, single-phase, of a cooling capacity exceeding 4 kW but not 7 kW",NMB,0,0,"1,382",2,"1,382",2,Final,,,,
201907,8415821005,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit, containing HFCs, single-phase, of a cooling capacity not exceeding 4 kW, containing R-410A",NMB,"23,314",9,0,0,"23,314",9,Final,,,,
201907,8415821012,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit, containing HFCs, single-phase, of a cooling capacity exceeding 4 kW but not 7 kW, containing R-410A",NMB,"113,690",50,0,0,"113,690",50,Final,,,,
201907,8415821026,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit, containing HFCs, single-phase, of a cooling capacity exceeding 7 kW but not 10 kW, containing R-410A",NMB,"126,601",44,0,0,"126,601",44,Final,,,,
201907,8415821038,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit, containing HFCs, three-phase, containing R-410A",NMB,"496,433",97,0,0,"496,433",97,Final,,,,
201907,8415821069,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit, not containing HFCs, not single-phase or three-phase",NMB,"15,573",2,0,0,"15,573",2,Final,,,,
201907,8415831000,"Air conditioning machines; containing a motor driven fan, other than window or wall types, not incorporating a refrigerating unit",NMB,"688,959",657,"83,159",5,"772,118",662,Final,,,,
201907,8415900021,"Air conditioning machines; with motor driven fan and elements for temperature control, parts, containing HFCs, containing R-410A",NMB,"1,362,496",408,"8,952",2,"1,371,448",410,Final,,,,
201907,8415900029,"Air conditioning machines; with motor driven fan and elements for temperature control, parts, not containing HFCs",,"814,451",,"89,024",,"903,475",,Final,,,,
201907,8416100000,"Furnaces; furnace burners, for liquid fuel",KGM,50,1,0,0,50,1,Final,,,,
201907,8417100900,"Furnaces and ovens; non-electric, for the roasting, melting or other heat treatment of ores, pyrites or metals, for laboratory use",KGM,0,0,"24,225",569,"24,225",569,Final,,,,
201907,8417200000,"Ovens; non-electric, bakery ovens, including biscuit ovens",KGM,"124,751","19,340",0,0,"124,751","19,340",Final,,,,
201907,8417800100,"Furnaces and ovens; including incinerators, non-electric, (not used for bakery or heat treatment of ores, pyrites or metals), for industrial use",KGM,0,0,408,36,408,36,Final,,,,
201907,8417900100,"Furnaces and ovens; including incinerators, parts, non-electric, of industrial furnaces and ovens",,"11,874",,0,,"11,874",,Final,,,,
201907,8417900900,"Furnaces and ovens; including incinerators, parts, non-electric, of laboratory furnaces and ovens",,0,,"1,500",,"1,500",,Final,,,,
201907,8418100018,"Refrigerators and freezers; combined refrigerator freezers, fitted with separate external doors, compression type, containing HFCs, 300 l and over but less than 400 l gross internal capacity, not containing 1,1,1,2-tetrafluoroethane (HFC-134a)",NMB,"1,952",5,"22,697",19,"24,649",24,Final,,,,
201907,8418100023,"Refrigerators and freezers; combined refrigerator freezers, fitted with separate external doors, compression type, containing HFCs, 500 l and over gross internal capacity, containing 1,1,1,2-tetrafluoroethane (HFC-134a)",NMB,0,0,"26,773",23,"26,773",23,Final,,,,
201907,8418100028,"Refrigerators and freezers; combined refrigerator freezers, fitted with separate external doors, compression type, containing HFCs, 500 l and over gross internal capacity, not containing 1,1,1,2-tetrafluoroethane (HFC-134a)",NMB,0,0,"8,450",5,"8,450",5,Final,,,,
201907,8418100031,"Refrigerators and freezers; combined refrigerator freezers, fitted with separate external doors, compression type, not containing HFCs, less than 200 l gross internal capacity",NMB,0,0,"1,745",4,"1,745",4,Final,,,,
201907,8418100033,"Refrigerators and freezers; combined refrigerator freezers, fitted with separate external doors, compression type, not containing HFCs, 200 l and over but less than 300 l gross internal capacity",NMB,0,0,570,2,570,2,Final,,,,
201907,8418100035,"Refrigerators and freezers; combined refrigerator freezers, fitted with separate external doors, compression type, not containing HFCs, 300 l and over but less than 400 l gross internal capacity",NMB,880,4,"1,108",1,"1,988",5,Final,,,,
201907,8418100039,"Refrigerators and freezers; combined refrigerator freezers, fitted with separate external doors, compression type, not containing HFCs, 500 l and over gross internal capacity",NMB,0,0,"5,569",3,"5,569",3,Final,,,,
