Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201912,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"38,540",4,0,0,"38,540",4,Provisional,,,,
201912,2004100000,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,"8,676,778","6,669,563","18,165","4,375","8,694,943","6,673,938",Provisional,,,,
201912,2004900100,"Vegetable preparations; sweetcorn, vine leaves, yams (sweet potatoes), hop shoots, palm hearts and mixtures of these, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,"87,388","23,044",0,0,"87,388","23,044",Provisional,,,,
201912,2004900919,"Vegetable preparations; vegetables and mixtures of vegetables n.e.c. in heading no. 2004, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,"61,270","10,262",0,0,"61,270","10,262",Provisional,,,,
201912,2005200001,"Vegetable preparations; potatoes, in airtight cans, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"20,995","1,017",0,0,"20,995","1,017",Provisional,,,,
201912,2005200009,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen, not in airtight cans",KGM,"555,791","95,345",168,8,"555,959","95,353",Provisional,,,,
201912,2005400000,"Vegetable preparations; peas (pisum sativum), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"6,534","2,470",0,0,"6,534","2,470",Provisional,,,,
201912,2005510001,"Vegetable preparations; beans (vigna spp., phaseolus spp.), shelled, baked, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"3,349,599","1,872,746",542,114,"3,350,141","1,872,861",Provisional,,,,
201912,2005510009,"Vegetable preparations; beans (vigna spp., phaseolus spp.), shelled, prepared or preserved otherwise than by vinegar or acetic acid, not baked or frozen",KGM,"2,385",400,64,22,"2,449",422,Provisional,,,,
201912,2005590000,"Vegetable preparations; beans (vigna spp., phaseolus spp.), (not shelled), prepared or preserved other than by vinegar or acetic acid, not frozen",KGM,"6,152","1,432","1,418",300,"7,570","1,732",Provisional,,,,
201912,2005600000,"Vegetable preparations; asparagus, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"1,932",159,"1,674",200,"3,606",359,Provisional,,,,
201912,2005700000,"Vegetable preparations; olives, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"4,228",600,976,210,"5,204",810,Provisional,,,,
201912,2005800000,"Vegetable preparations; sweetcorn (zea mays var. saccharata), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"9,419","2,736",81,20,"9,500","2,756",Provisional,,,,
201912,2005910000,"Vegetable preparations; bamboo shoots, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,0,0,26,5,26,5,Provisional,,,,
201912,2005990100,"Vegetable preparations; capers, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,40,10,0,0,40,10,Provisional,,,,
201912,2005990917,"Vegetable preparations; beetroot, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"244,387","76,463",0,0,"244,387","76,463",Provisional,,,,
201912,2005990921,"Vegetable preparations; vegetables and mixtures of vegetables, n.e.c. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"230,224","56,701",882,376,"231,106","57,077",Provisional,,,,
201912,2006001000,"Fruit-peel; preserved by sugar (drained, glace or crystallised)",KGM,"105,011","1,706",0,0,"105,011","1,706",Provisional,,,,
201912,2006003001,"Vegetables; olives, preserved by sugar (drained, glace or crystallised)",KGM,617,99,0,0,617,99,Provisional,,,,
201912,2006005011,"Vegetables; beans (vigna spp., phaseolus spp.), beans, shelled, baked, preserved by sugar (drained, glace or crystallised)",KGM,302,70,0,0,302,70,Provisional,,,,
201912,2006007001,"Vegetables; and mixtures of vegetables, (other than peas, beans, sweetcorn, olives, capers or asparagus), beetroot, preserved by sugar (drained, glace or crystallised)",KGM,272,70,0,0,272,70,Provisional,,,,
201912,2006009000,"Vegetables; n.e.c. in heading no. 2006, preserved by sugar (drained, glace or crystallised)",KGM,"3,508",377,0,0,"3,508",377,Provisional,,,,
201912,2007100000,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes; homogenised cooked preparations, whether or not containing added sugar or other sweetening matter",KGM,"66,091","10,797",0,0,"66,091","10,797",Provisional,,,,
201912,2007910000,"Jams, jellies, marmalades, purees and pastes; of citrus fruit, cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",KGM,"521,409","173,849",0,0,"521,409","173,849",Provisional,,,,
201912,2007990019,"Jams, fruit jellies, marmalades, purees and pastes; of fruit or nuts n.e.c. in heading no. 2007, cooked preparations, whether or not containing added sugar or other sweetening matter",KGM,"2,706,666","799,607","1,252",408,"2,707,918","800,015",Provisional,,,,
201912,2008110001,Nuts; peanut butter,KGM,"971,887","124,161",0,0,"971,887","124,161",Provisional,,,,
201912,2008110031,"Nuts; ground-nuts, roasted, other than mixtures",KGM,"4,645",355,441,78,"5,086",433,Provisional,,,,
201912,2008110039,"Nuts; ground-nuts, (not roasted), prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",KGM,0,0,136,20,136,20,Provisional,,,,
201912,2008190100,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground-nuts, except in mixtures), cashew nuts",KGM,"1,857",59,0,0,"1,857",59,Provisional,,,,
201912,2008190901,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted almonds",KGM,"1,466",136,0,0,"1,466",136,Provisional,,,,
201912,2008190911,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted hazelnuts (filberts)",KGM,"1,050",72,0,0,"1,050",72,Provisional,,,,
201912,2008190921,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted macadamia nuts",KGM,231,2,"10,716",340,"10,947",342,Provisional,,,,
201912,2008190929,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted, (excluding almonds, hazelnuts (filberts) or macadamia nuts)",KGM,"15,286",729,"2,680",149,"17,966",878,Provisional,,,,
201912,2008190939,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), unroasted, (excluding macadamia nuts)",KGM,"103,351","10,190",55,3,"103,406","10,193",Provisional,,,,
201912,2008200900,"Fruit; pineapples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"27,738","6,567","3,366",430,"31,104","6,997",Provisional,,,,
201912,2008300909,"Fruit; citrus (excluding oranges, tangerines, mandarins), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, sweetening matter or spirit",KGM,"28,344","7,282",0,0,"28,344","7,282",Provisional,,,,
201912,2008400900,"Fruit; pears, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,938,180,"1,494",125,"2,432",305,Provisional,,,,
201912,2008500900,"Fruit; apricots, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,235",244,"2,234",584,"3,469",828,Provisional,,,,
201912,2008600900,"Fruit; cherries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,645,36,0,0,645,36,Provisional,,,,
201912,2008700900,"Fruit; peaches, including nectarines, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"12,024","2,641",464,90,"12,488","2,731",Provisional,,,,
201912,2008800900,"Fruit; strawberries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"16,408","4,031",0,0,"16,408","4,031",Provisional,,,,
201912,2008939000,"Fruit; cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,0,0,"61,430","29,692","61,430","29,692",Provisional,,,,
201912,2008970010,"Fruit; mixtures (other than those of subheading no 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit, n.e.c.",KGM,"1,131,622","120,590","1,140",186,"1,132,762","120,776",Provisional,,,,
201912,2008970019,"Nuts and other edible parts of plants other than fruit; mixtures (other than those of subheading 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"465,486","60,145",0,0,"465,486","60,145",Provisional,,,,
201912,2008990101,"Stems and other edible parts of plants; ginger, preserved in juice or syrup",KGM,645,26,0,0,645,26,Provisional,,,,
201912,2008990129,"Stems and other edible parts of plants; prepared or preserved (other than in juice or syrup), whether or not containing added sugar, other sweetening matter or spirit (excluding fruit)",,"8,425",,0,,"8,425",,Provisional,,,,
201912,2008991101,"Fruit; raspberries, cooked and preserved by freezing, not containing added sugar",KGM,0,0,"1,440",300,"1,440",300,Provisional,,,,
201912,2008991149,"Fruit; n.e.c. in heading no. 2008, cooked and preserved by freezing, not containing added sugar, other sweetening matter or spirit",KGM,"1,237",190,"17,157","4,054","18,394","4,244",Provisional,,,,
201912,2008992501,"Fruit; apples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"176,493","91,521","4,183","1,125","180,676","92,645",Provisional,,,,
201912,2008992509,"Fruit; plums, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,458",284,0,0,"1,458",284,Provisional,,,,
201912,2008993101,"Fruit; blackcurrants, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008 whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,187",20,0,0,"1,187",20,Provisional,,,,
201912,2008993105,"Fruit; raspberries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,218",266,0,0,"1,218",266,Provisional,,,,
201912,2008993111,"Fruit; boysenberries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,294,35,0,0,294,35,Provisional,,,,
201912,2008993129,"Fruit; berryfruit n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"20,526","4,328",0,0,"20,526","4,328",Provisional,,,,
201912,2008993901,"Fruit; kiwifruit, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"15,068","1,900",0,0,"15,068","1,900",Provisional,,,,
201912,2008993949,"Fruit; n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"61,851","8,017","234,441","30,777","296,292","38,794",Provisional,,,,
201912,2009111900,"Juice; orange, frozen, unfermented, (not containing added spirit or added sugar), in containers other than bulk containers",LTR,"15,219","6,844",0,0,"15,219","6,844",Provisional,,,,
201912,2009122100,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,"12,318","5,522",0,0,"12,318","5,522",Provisional,,,,
201912,2009122900,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"55,988","25,708",0,0,"55,988","25,708",Provisional,,,,
201912,2009191200,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, in bulk containers",LTR,370,20,0,0,370,20,Provisional,,,,
201912,2009192100,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,"7,087","4,548",0,0,"7,087","4,548",Provisional,,,,
201912,2009192900,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"42,598","10,670",0,0,"42,598","10,670",Provisional,,,,
201912,2009211900,"Juice; grapefruit (including pomelo), of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,400,11,0,0,400,11,Provisional,,,,
201912,2009212100,"Juice; grapefruit (including pomelo), of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,86,36,0,0,86,36,Provisional,,,,
