Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202305,9030909000,"Instruments, apparatus for measuring, checking electrical quantities, not meters of heading no. 9028; parts and accessories, for measuring or detecting alpha, beta, gamma, x-ray, cosmic and other radiations",,"2,751,095","2,764,072",,Provisional
202305,9031109000,Machines; for balancing mechanical parts,,"47,867","49,475",,Provisional
202305,9031200000,Test benches,,"427,552","431,687",,Provisional
202305,9031410000,"Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices (including integrated circuits), n.e.c. in chapter 90",,"12,507","12,641",,Provisional
202305,9031490010,Profile projectors,,"20,467","21,496",,Provisional
202305,9031490019,"Optical instruments and appliances; for measuring or checking, n.e.c. in chapter 90",,"5,536,018","5,607,072",,Provisional
202305,9031800200,"Instruments, appliances and machines; for measuring or checking, n.e.c. in chapter 90, load cells with a capacity between 150kg and 100 tonnes",,"144,000","151,859",,Provisional
202305,9031809000,"Instruments, appliances and machines; for measuring or checking, n.e.c. in chapter 90",,"8,589,939","8,814,356",,Provisional
202305,9031902000,"Instruments, appliances and machines; parts and accessories of optical instruments and appliances for measuring surface particulate contamination on semiconductor wafers",,"10,460","11,783",,Provisional
202305,9031909000,"Instruments, appliances and machines; parts and accessories for those measuring or checking devices of heading no. 9031",,"1,284,538","1,371,222",,Provisional
202305,9032100100,"Regulating or controlling instruments and apparatus; automatic type, thermostats, designed solely for use with refrigerating apparatus",,"112,860","119,364",,Provisional
202305,9032100900,"Regulating or controlling instruments and apparatus; automatic type, thermostats, other than designed solely for use with refrigerating apparatus",,"1,001,230","1,036,136",,Provisional
202305,9032209000,"Regulating or controlling instruments and apparatus; automatic, manostats",,"146,048","153,944",,Provisional
202305,9032819000,"Regulating or controlling instruments and apparatus; automatic, hydraulic or pneumatic",,"361,014","377,179",,Provisional
202305,9032890000,"Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic",,"7,942,352","8,184,555",,Provisional
202305,9032900000,"Regulating or controlling instruments and apparatus; automatic, parts and accessories",,"719,962","756,323",,Provisional
202305,9033000010,"Machines and appliances, instruments or apparatus of chapter 90; parts and accessories n.e.c. in chapter 90",,"1,413,338","1,462,293",,Provisional
202305,9101110001,"Wrist-watches; electrically operated, with or without a stop-watch, with case of precious metal or of metal clad with precious metal, operating by means of solar cells, with mechanical display only",NMB,"1,371","1,371",5,Provisional
202305,9101110009,"Wrist-watches; electrically operated, with or without a stop-watch, with case of precious metal or of metal clad with precious metal, (operating by means other than of solar cells), with mechanical display only",NMB,"253,973","255,969",378,Provisional
202305,9101190013,"Wrist-watches; electrically operated, with or without a stop-watch, with case of precious metal or of metal clad with precious metal, (operating by means other than of solar cells), with opto-electronic display only",NMB,"4,301","4,431",190,Provisional
202305,9101190019,"Wrist-watches; electrically operated, with or without a stop-watch, with case of precious metal or of metal clad with precious metal, (operating by means other than of solar cells), without mechanical or opto-electronic display",NMB,"25,024","26,431",189,Provisional
202305,9101210000,"Wrist-watches; (not electrically operated), automatic winding, whether or not incorporating a stop-watch facility, case of precious metal or of metal clad with precious metal",NMB,"4,698,197","4,726,800",355,Provisional
202305,9101290000,"Wrist-watches; (not electrically operated), (not automatic winding), whether or not incorporating a stop-watch facility, case of precious metal or of metal clad with precious metal",NMB,"414,406","417,695",17,Provisional
202305,9101910009,"Pocket-watches and other watches, including stop-watches; (excluding wrist-watches), with case of precious metal or of metal clad with precious metal, electrically operated by means other than of solar cells",NMB,495,521,20,Provisional
202305,9101990010,"Pocket-watches and other watches, including stop-watches; (excluding wrist-watches), with case of precious metal or of metal clad with precious metal, not electrically operated",NMB,"9,277","9,683",34,Provisional
202305,9102110001,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with mechanical display only, operating by means of solar cells",NMB,"37,491","38,035",116,Provisional
202305,9102110009,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with mechanical display only, operating by means other than of solar cells",NMB,"2,044,837","2,061,054","10,702",Provisional
202305,9102120009,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with opto-electronic display only, operating by means other than of solar cells",NMB,"225,763","228,427","3,156",Provisional
202305,9102190001,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101), without mechanical or opto-electronic display, operating by means of solar cells",NMB,"49,754","52,341",310,Provisional
202305,9102190009,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101), without mechanical or opto-electronic display, operating by means other than of solar cells",NMB,"291,844","303,118","5,791",Provisional
202305,9102210000,"Wrist-watches; whether or not incorporating a stop-watch facility, with automatic winding",NMB,"2,938,703","2,970,240","1,278",Provisional
202305,9102290000,"Wrist-watches; whether or not incorporating a stop-watch facility, with other than automatic winding",NMB,"425,730","428,350","1,042",Provisional
202305,9102910009,"Pocket watches and other watches, including stop-watches; (excluding wrist-watches), (other than those of heading no. 9101), electrically operated, by means other than of solar cells",NMB,"249,941","252,039","5,308",Provisional
202305,9102990000,"Pocket watches and other watches, including stop-watches; (excluding wrist-watches), other than those of heading no. 9101, other than electrically operated",NMB,"40,861","41,321",304,Provisional
202305,9103100002,"Clocks; with watch movements, alarm clocks, electrically operated, by means of solar cells, excluding clocks of heading no. 9104",NMB,"1,085","1,121",365,Provisional
202305,9103100008,"Clocks; with watch movements, alarm clocks, electrically operated, by means other than of solar cells, excluding clocks of heading no. 9104",NMB,"5,977","6,170","1,472",Provisional
202305,9103100019,"Clocks; with watch movements, (other than alarm clocks), electrically operated, by means other than of solar cells, excluding clocks of heading no. 9104",NMB,"9,652","10,561","1,054",Provisional
202305,9103900001,"Clocks; with watch movements, alarm clocks, other than electrically operated, excluding clocks of heading no. 9104",NMB,"8,893","10,218","1,114",Provisional
202305,9103900009,"Clocks; with watch movements, other than alarm clocks, other than electrically operated, excluding clocks of heading no. 9104",NMB,"68,947","81,104","6,652",Provisional
202305,9104000001,Clocks; vehicle chronographs,NMB,233,245,2,Provisional
202305,9104000009,"Clocks; instrument panel clocks and clocks of a similar type for aircraft, spacecraft or vessels",,"2,211","2,458",,Provisional
202305,9105119001,"Clocks; (excluding those with watch movements and instrument panel clocks), alarm clocks, electrically operated, (by means other than of solar cells), battery operated",NMB,"36,580","37,293","2,638",Provisional
202305,9105119009,"Clocks; (excluding those with watch movements and instrument panel clocks), alarm clocks, electrically operated, (by means other than of solar cells), not battery operated",NMB,"12,891","13,169",712,Provisional
202305,9105219001,"Clocks; (excluding those with watch movements and instrument panel clocks), wall clocks, electrically operated, (by means other than of solar cells), battery operated",NMB,"94,193","101,090","10,447",Provisional
202305,9105219009,"Clocks; (excluding those with watch movements and instrument panel clocks), wall clocks, electrically operated, (by means other than of solar cells), not battery operated",NMB,"17,475","18,286","1,051",Provisional
202305,9105290000,"Clocks; (excluding those with watch movements and instrument panel clocks), wall clocks, other than electrically operated",NMB,"19,539","21,122",240,Provisional
202305,9105919001,"Clocks; (excluding those with watch movements and instrument panel clocks), (other than alarm or wall clocks), electrically operated, (by means other than of solar cells), battery operated",NMB,"112,458","117,290","12,444",Provisional
202305,9105919009,"Clocks; (excluding those with watch movements and instrument panel clocks), (other than alarm or wall clocks), electrically operated, (by means other than of solar cells), not battery operated",NMB,"8,820","11,634",378,Provisional
202305,9105990000,"Clocks; (excluding those with watch movements and instrument panel clocks), other than alarm or wall clocks, other than electrically operated",NMB,"5,675","6,025",583,Provisional
202305,9106100000,"Time recording apparatus; time-registers, time-recorders, with clock, watch movement or synchronous motor",,"22,656","24,261",,Provisional
202305,9106900010,Parking meters,,"9,836","9,836",,Provisional
202305,9106900019,"Time recording apparatus; for time of day recording or for measuring, recording or indicating intervals of time, with clock or watch movement or with synchronous motor, n.e.c. in heading no. 9106",NMB,"46,637","50,307","5,601",Provisional
