Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201908,8507100500,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for use in the assembly of motor vehicles other than motor cars, as determined by the Minister",NMB,0,0,"37,503",80,"37,503",80,Final,,,,
201908,8507100901,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for the passenger motor vehicles of heading no. 8703, DIN batteries",NMB,"5,997",47,0,0,"5,997",47,Final,,,,
201908,8507100912,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for passenger motor vehicles of heading no. 8703, not DIN batteries, nominal dimensions of length 180-220mm, width 124-130mm, height 225-230mm",NMB,"2,096",30,0,0,"2,096",30,Final,,,,
201908,8507100929,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for the passenger motor vehicles of heading no. 8703, other kinds n.e.c. in item no. 8507.10.09",NMB,"1,789",9,"2,174",22,"3,963",31,Final,,,,
201908,8507100931,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for motor cycles",NMB,0,0,853,11,853,11,Final,,,,
201908,8507100949,"Electric accumulators; lead-acid, of a kind used for starting piston engines, other kinds n.e.c. in item no. 8507.10",NMB,0,0,454,49,454,49,Final,,,,
201908,8507200000,"Electric accumulators; lead-acid, (other than for starting piston engines), including separators, whether or not rectangular (including square)",NMB,"21,628",76,"83,530",820,"105,158",896,Final,,,,
201908,8507300000,"Electric accumulators; nickel-cadmium, including separators, whether or not rectangular (including square)",NMB,"3,964",58,"20,811",18,"24,775",76,Final,,,,
201908,8507500000,"Electric accumulators; nickel-metal hydride, including separators, whether or not rectangular (including square)",NMB,"150,671","2,742","5,104",10,"155,775","2,752",Final,,,,
201908,8507600000,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",NMB,"99,258","1,307","81,759",198,"181,017","1,505",Final,,,,
201908,8507800010,"Electric accumulators; other than lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion, including separators, whether or not rectangular (including square)",NMB,"19,067",89,"1,944",2,"21,011",91,Final,,,,
201908,8507900000,Electric accumulators; parts n.e.c. in heading no. 8507,,"166,465",,"1,153",,"167,618",,Final,,,,
201908,8508110010,"Vacuum cleaners; with self-contained electric motor, of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20L, portable, hand-held",NMB,"1,407",30,"202,225",814,"203,632",844,Final,,,,
201908,8508110019,"Vacuum cleaners; with self-contained electric motor, of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20L, other than portable hand-held type",NMB,0,0,"20,671",139,"20,671",139,Final,,,,
201908,8508190100,"Vacuum cleaners; with self-contained electric motor, of a power exceeding 1,500 W or having a dust bag or other receptacle capacity exceeding 20L, commercial or industrial types",NMB,"1,542",61,"9,491",58,"11,033",119,Final,,,,
201908,8508190910,"Vacuum cleaners; with self-contained electric motor, of a power exceeding 1,500 W or having a dust bag or other receptacle capacity exceeding 20L, portable, hand-held, not commercial or industrial types",NMB,0,0,"39,700",554,"39,700",554,Final,,,,
201908,8508190919,"Vacuum cleaners; with self-contained electric motor, of a power exceeding 1,500 W or having a dust bag or other receptacle capacity exceeding 20L, other than commercial, industrial or portable hand-held types",NMB,"1,594",10,"11,868",26,"13,462",36,Final,,,,
201908,8508600000,Vacuum cleaners; other than with self-contained electric motor,NMB,"1,043",1,0,0,"1,043",1,Final,,,,
201908,8508700100,"Vacuum cleaners; parts, of commercial or industrial types",,0,,"1,449",,"1,449",,Final,,,,
201908,8508700900,"Vacuum cleaners; parts, other than parts of commercial or industrial types",,"4,765",,"26,566",,"31,331",,Final,,,,
201908,8509400100,Electro-mechanical domestic appliances; food grinders with self-contained electric motor,NMB,0,0,"5,545",37,"5,545",37,Final,,,,
201908,8509400900,"Electro-mechanical domestic appliances; fruit or vegetable juice extractors, with self-contained electric motor",NMB,0,0,"8,698",45,"8,698",45,Final,,,,
201908,8509401900,"Electro-mechanical domestic appliances; food mixers, with self-contained electric motor",NMB,"1,815",53,"17,940",344,"19,755",397,Final,,,,
201908,8509800100,"Electro-mechanical domestic appliances; food slicers, with self-contained electric motor",NMB,"8,193",2,310,2,"8,503",4,Final,,,,
201908,8509801910,"Electro-mechanical domestic appliances; with self-contained electric motor, kitchen waste disposers",NMB,0,0,"1,422",1,"1,422",1,Final,,,,
201908,8509802919,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading no. 8508, n.e.c. in heading no. 8509",NMB,"65,724",209,"4,818",11,"70,542",220,Final,,,,
201908,8509900010,Electro-mechanical domestic appliances; parts for the appliances of heading no. 8509,,"1,902",,"5,636",,"7,538",,Final,,,,
201908,8510100000,Shavers; with self-contained electric motor,NMB,146,49,656,24,802,73,Final,,,,
201908,8510200100,"Hair clippers; designed for clipping livestock, with a self-contained electric motor",NMB,"5,741",358,0,0,"5,741",358,Final,,,,
201908,8510200900,"Hair clippers; designed for clipping human hair, with a self-contained electric motor",,0,,120,,120,,Final,,,,
201908,8510300000,Hair-removing appliances; with self-contained electric motor,NMB,511,105,"106,830","12,760","107,341","12,865",Final,,,,
201908,8510900100,"Shavers; blades, cutting plates and heads for electric shavers",,0,,383,,383,,Final,,,,
201908,8510901100,"Hair clippers; parts, with self-contained electric motor, designed for clipping livestock",,"1,800",,0,,"1,800",,Final,,,,
201908,8511100000,Ignition or starting equipment; sparking plugs,NMB,746,47,92,8,838,55,Final,,,,
201908,8511200000,"Ignition or starting equipment; ignition magnetos, magneto-dynamos and magnetic flywheels, of a kind used for spark or compression-ignition internal combustion engines",,0,,"2,188",,"2,188",,Final,,,,
201908,8511300100,Ignition or starting equipment; distributors of a kind used for spark-ignition or compression-ignition internal combustion engines,NMB,0,0,28,1,28,1,Final,,,,
201908,8511301900,"Ignition or starting equipment; ignition coils, for use in the assembly of motor vehicles, other than as may be determined by the minister",NMB,"1,269",6,"17,377",24,"18,646",30,Final,,,,
201908,8511400100,"Ignition or starting equipment; of a kind used for spark-ignition or compression-ignition internal combustion engines, starter motors",NMB,"95,609",215,"36,101",113,"131,710",328,Final,,,,
201908,8511500000,"Ignition or starting equipment; generators n.e.c. in heading no. 8511, of a kind used for spark or compression-ignition internal combustion engines",NMB,"18,034",41,"26,911",68,"44,945",109,Final,,,,
201908,8511800000,"Ignition or starting equipment; n.e.c. in heading no. 8511, of a kind used for spark or compression-ignition internal combustion engines",,"140,127",,"31,364",,"171,491",,Final,,,,
201908,8511900000,"Ignition or starting equipment; parts of the equipment of heading no. 8511, for use in spark-ignition or compression-ignition internal combustion engines",,275,,"1,088",,"1,363",,Final,,,,
201908,8512100009,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, other than dynamos or generators",,80,,119,,199,,Final,,,,
201908,8512200001,"Lighting equipment; electrical, of a kind used for motor vehicles (excluding articles of heading no. 8539)",,"1,430,789",,"8,721",,"1,439,510",,Final,,,,
201908,8512200009,"Visual signalling equipment; electrical, of a kind used in motor vehicles (excluding lighting equipment and articles of heading no. 8539)",,"632,532",,331,,"632,863",,Final,,,,
201908,8512301800,"Sound signalling equipment, electrical, used on cycles or motor vehicles (excluding articles of heading no. 8539), horns, other than for bicycles or for use in motor vehicle assembly",,0,,"2,403",,"2,403",,Final,,,,
201908,8512302900,"Sound signalling equipment; electrical, n.e.c. in item no. 8512.30, for uses other than on bicycles",,"12,083",,"1,987",,"14,070",,Final,,,,
201908,8512400000,"Windscreen wipers, defrosters and demisters; electrical, of kinds used for cycles or motor vehicles",NMB,"7,149",110,"4,985",143,"12,134",253,Final,,,,
201908,8512900009,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, parts of bicycles (other than of dynamos, generators and horns), parts for motor vehicles",,"280,692",,"2,292",,"282,984",,Final,,,,
201908,8512900019,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, n.e.c. in item no. 8512.90.00",,"3,420",,353,,"3,773",,Final,,,,
201908,8513100001,"Lamps; portable, electric, designed to function by their own energy source (e.g. dry batteries), specially designed for use as miners' safety lamps",NMB,0,0,"1,315",45,"1,315",45,Final,,,,
201908,8513100011,"Lamps; portable, electric, designed to function by their own energy source (e.g. dry batteries), not lighting equipment of heading no. 8512, flashlights, torches (not designed as miners' safety lamps)",NMB,"11,797",916,"24,502","5,817","36,299","6,733",Final,,,,
201908,8513100019,"Lamps; portable, electric, designed to function by their own energy source (e.g. dry batteries), not lighting equipment of heading no. 8512, (other than flashlights, torches or miners' safety lamps)",NMB,"11,768",143,"3,490",347,"15,258",490,Final,,,,
201908,8513900011,Lamps; parts of flashlights and torches (other than miners' safety lamps),,"1,212",,0,,"1,212",,Final,,,,
201908,8513900019,"Lamps; parts of portable lamps (other than flashlights, torches or miners' safety lamps)",,0,,788,,788,,Final,,,,
201908,8514309000,"Furnaces and ovens; electric, for industrial or laboratory use, n.e.c. in item no. 8514.30",,"22,671",,0,,"22,671",,Final,,,,
201908,8514400000,"Heating equipment; for the heat treatment of materials by induction or dielectric loss, industrial or laboratory, other than furnaces and ovens",,"1,895",,164,,"2,059",,Final,,,,
201908,8514909000,"Furnaces, ovens and heating equipment; parts of the industrial or laboratory equipment n.e.c. in item no. 8514.90",,"8,632",,0,,"8,632",,Final,,,,
201908,8515110000,"Brazing or soldering machines and apparatus; soldering irons and guns, whether or not capable of cutting",NMB,98,20,15,1,113,21,Final,,,,
201908,8515210010,"Welding machines and apparatus; for resistance welding of metal, fully or partly automatic, whether or not capable of cutting",NMB,"36,000",5,0,0,"36,000",5,Final,,,,
201908,8515310909,"Welding machines and apparatus; using metal inert gas, for arc welding of metals, fully or partly automatic, whether or not capable of cutting",,"4,950",,0,,"4,950",,Final,,,,
201908,8515310919,"Welding machines and apparatus; for arc welding of metals, fully or partly automatic, other than plasma arc or using metal or tungsten inert gas, whether or not capable of cutting",,"1,800",,561,,"2,361",,Final,,,,
201908,8515390100,"Welding machines and apparatus; for plasma arc welding of metals, other than fully or partly automatic, whether or not capable of cutting",,"2,500",,0,,"2,500",,Final,,,,
201908,8515390911,"Welding machines and apparatus; using metal inert gas for arc welding of metals, other than fully or partly automatic, whether or not capable of cutting",,"4,565",,250,,"4,815",,Final,,,,
201908,8515390919,"Welding machines and apparatus; for arc welding of metals, other than fully or partly automatic, kinds n.e.c. in item no. 8515.39, whether or not capable of cutting",,"2,500",,61,,"2,561",,Final,,,,
201908,8515809009,"Welding and cutting machines and apparatus; high-frequency welding machines for welding plastics, electric or laser-operated",,0,,"3,411",,"3,411",,Final,,,,
201908,8515809019,"Welding and cutting machines and apparatus; electric or laser-operated, n.e.c. in item no. 8515.80",,0,,800,,800,,Final,,,,
201908,8515809029,Electric machines and apparatus; for hot spraying of metals or cermets,,"13,023",,0,,"13,023",,Final,,,,
201908,8515900900,"Welding machines and apparatus; parts, of plasma arc welding machines",,"44,233",,"39,097",,"83,330",,Final,,,,
201908,8515902100,Electric machines and apparatus; parts of wire bonders,,"12,171",,"5,115",,"17,286",,Final,,,,
201908,8515902910,"Electric machines and apparatus; parts of electric or laser-operated welding, brazing or soldering machines and apparatus, and similar machines for cutting, n.e.c. in item no. 8515.90",,"17,616",,0,,"17,616",,Final,,,,
201908,8515902919,"Electric machines and apparatus; parts of machines and apparatus of heading no. 8515, n.e.c. in item no. 8515.90",,948,,518,,"1,466",,Final,,,,
201908,8516100001,"Heaters; electric, instantaneous, domestic, (not exceeding 10kW input rating capacity)",NMB,169,75,"1,344",12,"1,513",87,Final,,,,
201908,8516100009,"Heaters; electric, instantaneous, other than domestic, n.e.c. in item no. 8516.10.00.01",NMB,"135,020",345,0,0,"135,020",345,Final,,,,
201908,8516100011,"Heaters; storage water heaters, non-domestic, (capable of operating above 90 degrees Celsius), for direct permanent connection",NMB,"2,160",2,0,0,"2,160",2,Final,,,,
201908,8516100019,"Heaters; storage water heaters, non-domestic, (capable of operating above 90 degrees Celsius), other than for direct permanent connection",NMB,"11,818",4,0,0,"11,818",4,Final,,,,
201908,8516100021,"Heaters; storage water heaters, domestic, not exceeding 10kW input rating",NMB,"3,467",3,0,0,"3,467",3,Final,,,,
201908,8516290900,Heating apparatus; electric space heating apparatus (excluding storage heating radiators),NMB,"27,486",680,"17,951",394,"45,437","1,074",Final,,,,
